,BNPIDRXA,BNPIF3AX,BNPIF3XM,BPFXSTGU,BNPICCE3,BNPIVMRU,BPCURVW4,BNPIVCXA,BNPIAIRT,BPFXGGUR,BNPIFXMG,BNPIAIRU,BNPIAIRG,BNPIAIRJ,BNPIAIRE,BNPIEC03,BNPIAIRB,BNPIPLEE,BNPIPMEE,BNPIPQEE,BNPIPVEE,BNPILUEE,BNPIPMUH,BNPIPQUH,BNPIPVUH,BNPIMDEA,BNPIAIFH,BNPICVXA
26/07/2010,223.2951,327.5207,187.7294,112.9531,157.7553,85.022,111.3359,111.5545,95.8158,150.2354,147.4674,88.867,131.2037,127.4039,96.1937,163.8456,101.2851,129.0094,162.0053,138.1241,143.0345,113.2452,114.7562,124.7836,104.251,1232.362,100.9316,112.8007
27/07/2010,223.0921,326.1279,188.0404,113.0527,158.0673,85.1331,111.3038,111.5659,95.7302,150.2348,146.7569,88.9147,131.2613,128.0475,96.3299,162.1676,101.334,128.1408,161.0717,137.204,142.8163,112.8453,114.1955,124.6545,104.0665,1232.9288,100.8873,112.813
28/07/2010,223.0689,326.2905,188.8596,113.0822,159.6403,84.7782,111.3601,111.5803,95.6827,150.2342,146.959,88.9911,131.3582,126.7864,96.5736,162.8872,101.472,127.5781,160.9402,137.0939,142.7424,112.886,113.7717,124.0401,103.5671,1235.0847,101.1046,112.8214
29/07/2010,221.8618,325.6718,189.2163,113.3485,160.578,84.7742,111.3827,111.6792,95.7078,150.2336,147.1328,89.1102,131.7384,126.7906,96.8087,164.4166,101.6419,127.7171,160.9346,137.1587,143.612,112.561,113.8186,124.0048,103.5825,1238.8601,101.0206,112.9144
30/07/2010,221.0993,325.3863,189.6571,113.2492,161.122,85.1164,111.4506,111.7701,95.5533,150.233,147.2809,89.719,131.9932,127.234,97.1922,165.3054,101.6963,127.4421,160.4838,137.0059,143.0367,112.7621,114.0927,124.0019,103.6686,1246.8879,101.0608,113.0038
02/08/2010,221.8811,325.7885,191.3659,113.8502,159.4665,86.9776,111.4514,111.6121,95.5542,150.2311,147.3967,89.3759,130.7515,127.4854,96.5739,160.8375,101.7623,128.0081,160.6274,137.2499,143.5104,112.7407,113.637,123.8548,103.765,1251.4002,100.9714,112.8607
03/08/2010,221.9095,324.1957,190.5224,113.9123,160.3937,86.6516,111.4832,111.5821,95.3797,150.2305,147.74,89.3876,131.1034,127.4874,96.7716,161.7004,101.6171,127.8208,160.6234,137.5499,143.8523,112.7116,113.4049,123.5462,103.5292,1260.1202,100.9058,112.8095
04/08/2010,221.1978,324.7808,191.1738,113.7574,159.9045,87.0478,111.4492,111.6801,95.4694,150.2299,147.2294,89.5166,131.5379,126.7258,97.049,161.4041,101.6857,127.7122,160.2768,137.3582,143.7374,112.943,113.4411,123.4752,104.0085,1258.6771,100.9443,112.8987
05/08/2010,221.9682,326.0333,190.6463,113.8658,160.4419,86.9848,111.4547,111.8587,95.5936,149.5092,147.1715,89.6826,131.993,126.9214,97.38,162.6239,101.6808,127.5058,160.1565,136.9996,144.023,113.0758,112.9304,123.1512,103.7418,1258.8185,100.9638,113.0691
06/08/2010,223.9823,328.4363,190.5975,114.0461,161.6533,87.0984,111.4583,111.9253,95.5182,149.3839,147.9787,90.1914,131.5874,127.3757,97.1815,165.7616,101.7108,127.393,160.5933,137.4918,144.5136,113.2904,113.1116,123.8304,103.8719,1261.0933,101.0112,113.1316
09/08/2010,225.0175,329.1016,191.6042,113.9283,161.6645,87.7942,111.4468,112.041,95.5236,149.7612,147.5488,90.3919,131.6111,127.4553,97.2406,163.4993,101.7277,127.3495,160.2905,137.0703,144.4307,113.3991,113.2211,124.0851,103.8334,1265.6186,101.1012,113.2619
10/08/2010,225.0549,330.0248,191.1987,113.3684,162.5339,87.6066,111.4727,112.0423,95.5617,149.0333,146.8716,90.5324,131.1725,127.6383,96.8682,165.0568,101.7549,127.361,160.1934,136.8784,143.9068,113.5496,112.8063,123.6417,103.3827,1262.8136,101.1415,113.2629
11/08/2010,225.1562,331.7444,190.4369,112.8182,160.9598,84.8418,111.5627,111.9378,95.4767,148.1208,147.0195,88.4787,129.4687,126.3518,95.5419,165.7489,101.3642,127.1889,159.8308,136.2772,143.4571,113.198,112.7061,123.7542,103.2781,1268.1549,100.2705,113.1684
12/08/2010,225.4994,335.7423,190.3631,112.6576,160.3737,84.3852,111.5598,111.9191,95.4544,148.1077,146.6392,88.7672,130.3185,126.3269,96.2881,165.9994,101.3378,127.5038,159.7952,136.1704,142.9807,113.3788,113.1833,124.1679,103.4031,1266.8822,100.2705,113.1636
13/08/2010,225.5916,334.8923,189.0034,112.6292,160.3343,83.7266,111.5575,112.0585,95.5297,148.3104,146.5179,89.2986,130.6754,127.472,96.6416,165.8185,101.3495,127.8095,160.2875,136.8058,143.4903,113.6988,113.1938,123.7059,103.2632,1270.3205,100.3788,113.2911
16/08/2010,225.9726,337.7908,190.3679,112.6794,160.5286,84.1366,111.5855,112.2586,95.3771,147.9705,147.1364,89.9248,131.6994,127.9134,97.3456,165.8115,101.2547,128.0461,160.7331,137.3121,143.7196,113.6292,113.3654,123.6156,103.3778,1282.4207,100.4879,113.4445
17/08/2010,226.3792,337.7457,191.5397,112.9213,161.6229,85.0056,111.5591,112.4403,95.4302,148.4691,146.9798,90.0976,131.645,128.4216,97.5596,167.0435,101.3112,128.0973,160.756,137.505,144.2946,114.06,113.6892,124.0581,103.3914,1286.4272,100.6567,113.5915
18/08/2010,226.5149,337.6091,191.5467,112.925,161.6492,85.4555,111.5739,112.5154,95.4711,148.3557,147.2617,90.2576,131.9713,128.8358,98.3139,167.4082,101.244,128.0108,161.052,137.8913,144.3073,113.8383,113.5714,123.887,103.7509,1282.1558,100.9006,113.662
19/08/2010,226.2522,339.2826,191.1806,112.8915,160.4001,84.5235,111.5813,112.6328,95.3657,147.8645,147.5762,89.605,131.0797,128.7567,97.3781,165.8833,101.2265,128.1976,161.3171,137.8706,144.3632,113.8816,113.8736,123.9591,103.5113,1286.3383,100.8779,113.7768
20/08/2010,226.4083,339.719,191.1167,112.363,160.4726,84.8159,111.6,112.684,95.4012,147.3998,146.8565,90.3572,131.3799,128.5948,97.4942,165.0892,101.1467,128.3027,161.2149,137.8738,144.2483,114.0076,113.8522,124.4119,103.1878,1285.5593,100.8933,113.8259
23/08/2010,227.1482,341.1743,191.4029,112.2612,160.4164,85.4075,111.6071,112.9209,95.5015,147.7783,147.2202,90.9766,132.3821,128.5534,98.2254,165.9074,101.2215,128.4138,161.4225,137.9509,144.5627,114.0906,113.4863,124.0928,102.9536,1288.6472,101.0523,114.0839
24/08/2010,227.6803,343.0437,189.9851,112.2538,158.908,84.5789,111.6183,112.827,95.2747,146.605,147.7953,90.5221,131.7952,128.2872,97.82,164.3498,100.9302,128.4198,161.1963,137.6631,143.7213,114.5221,113.6876,124.3372,103.0698,1298.6056,100.913,114.0034
25/08/2010,228.4683,343.0302,187.415,112.2374,159.3418,85.2202,111.5695,112.7363,95.1331,145.9429,147.3018,90.7554,132.1344,127.6095,97.753,163.4041,100.8582,128.7842,161.0003,137.4702,143.515,114.6236,113.9868,124.9256,103.5693,1300.6895,100.9675,113.9002
26/08/2010,229.2529,342.3113,189.309,112.3385,158.5133,84.8068,111.5824,112.7584,95.0866,146.9965,147.8429,90.6601,132.4601,127.8913,98.1333,164.0843,100.9013,128.9523,161.9469,137.957,144.0003,114.5648,113.9406,125.0322,103.4512,1298.1511,101.2134,113.9085
27/08/2010,229.3051,341.7588,190.2835,112.1839,160.0568,86.8119,111.5729,112.6685,94.83,147.4161,147.568,90.9853,132.9542,128.7875,98.6077,164.9547,100.8728,128.8676,161.7402,137.7383,143.8811,114.8924,114.2355,125.2755,103.7114,1293.3679,101.1876,113.8213
