,FSTEMIB,CAC 40,DAX,SP 500,IBEX,SX5E
2000-03-01,48676.0,6256.319824,7727.930176000001,1379.189941,12538.700195,5235.140136999999
2000-03-02,49464.0,6477.549805,7945.77002,1381.76001,12709.599609,5406.370117
2000-03-03,49169.0,6514.109863000001,7960.029785,1409.170044,12745.0,5450.220215
2000-03-06,50109.0,6545.97998,7975.779785,1391.280029,12816.799805,5464.430176
2000-03-07,48925.0,6441.850098,8064.970215,1355.619995,12667.200195,5426.359863000001
2000-03-08,48810.0,6344.970215,7987.0,1366.699951,12668.299805,5364.52002
2000-03-09,49233.0,6423.430176,7949.149901999999,1401.689941,12563.200195,5352.879883
2000-03-10,49355.0,6510.279785,7975.950195,1395.069946,12513.700195,5416.810059
2000-03-13,48208.0,6336.930176,7693.850098000001,1383.619995,12359.700195,5254.410156
2000-03-14,48181.0,6350.350098,7650.049805,1359.150024,12555.799805,5258.319824
2000-03-15,46692.0,6188.939941,7414.459961,1392.140015,12279.5,5083.149902
2000-03-16,47485.0,6258.529785,7583.959961,1458.469971,12260.900391,5175.22998
2000-03-17,48125.0,6304.279785,7710.919922,1464.469971,12369.799805,5231.350098
2000-03-20,47354.0,6352.509765999999,7872.379883,1456.630005,12362.400391,5286.709961
2000-03-21,46756.0,6320.870117,7807.930176000001,1493.869995,12308.299805,5266.22998
2000-03-22,45921.0,6279.290039,7798.620117,1500.640015,12172.200195,5268.350098
2000-03-23,45938.0,6268.310059,7694.779785,1527.349976,12073.299805,5259.149902
2000-03-24,47258.0,6364.259765999999,7932.419922,1527.459961,12213.799805,5379.75
2000-03-27,47051.0,6450.850098,7892.490234000001,1523.859985,12162.0,5369.109863000001
2000-03-28,46827.0,6524.299805,7931.930176000001,1507.72998,12211.099609,5426.569824
2000-03-29,46839.0,6505.47998,7864.759765999999,1508.52002,12088.599609,5416.319824
2000-03-30,45616.0,6313.819824,7644.890137,1487.920044,11833.400391,5251.970215
2000-03-31,45392.0,6286.049805,7599.390137,1498.579956,11935.0,5249.549805
2000-04-03,44218.0,6130.27002,7429.220215,1505.969971,11686.400391,5118.370117
2000-04-04,44987.0,6221.939941,7522.799805,1494.72998,11584.200195,5176.709961
2000-04-05,43815.0,6036.939941,7330.77002,1487.369995,11374.599609,5044.169922
2000-04-06,45060.0,6224.02002,7446.209961,1501.339966,11607.900391,5179.959961
2000-04-07,45275.0,6308.040039,7522.200195,1516.349976,11790.599609,5259.52002
2000-04-10,45206.0,6364.899902,7516.950195,1504.459961,11768.700195,5282.259765999999
2000-04-11,44123.0,6261.419922,7442.660156,1500.589966,11515.299805,5174.379883
2000-04-12,44511.0,6238.700195,7443.069823999999,1467.170044,11542.099609,5179.279785
2000-04-13,44616.0,6264.339844,7449.060059,1440.51001,11647.200195,5181.330078
2000-04-14,43449.0,6065.709961,7214.830078,1356.560059,11363.900391,5034.25
2000-04-17,42651.0,6060.540039,7187.140137,1401.439941,11217.299805,4979.660156
2000-04-18,43003.0,6147.439941,7196.490234000001,1441.609985,11261.5,5061.899902
2000-04-19,43061.0,6166.459961,7216.709961,1427.469971,11339.799805,5078.689941
2000-04-20,44077.0,6234.509765999999,7157.950195,1434.540039,11502.0,5117.779785
2000-04-21,44077.0,6234.509765999999,7157.950195,1434.540039,11502.0,5117.779785
2000-04-24,44077.0,6234.509765999999,7157.950195,1429.859985,11502.0,5117.779785
2000-04-25,44621.0,6320.290039,7280.509765999999,1477.439941,11425.5,5158.129883
2000-04-26,44606.0,6390.870117,7388.549805,1460.98999,11481.5,5245.109863000001
2000-04-27,44206.0,6247.859863000001,7221.740234000001,1464.920044,11273.0,5171.959961
2000-04-28,44801.0,6419.720215,7414.680176000001,1452.430054,11467.900391,5303.950195
2000-05-01,44801.0,6419.720215,7414.680176000001,1468.25,11467.900391,5303.950195
2000-05-02,46168.0,6562.410156,7555.919922,1446.290039,11867.200195,5434.810059
2000-05-03,45226.0,6435.649902,7376.930176000001,1415.099976,11667.900391,5316.939941
2000-05-04,45968.0,6491.740234000001,7386.709961,1409.569946,11597.5,5306.319824
2000-05-05,45980.0,6545.759765999999,7530.819823999999,1432.630005,11560.900391,5351.709961
2000-05-08,45672.0,6514.419922,7408.089844,1424.170044,11304.0,5285.089844
2000-05-09,44967.0,6369.609863000001,7280.540039,1412.140015,11071.700195,5182.72998
2000-05-10,44879.0,6263.339844,7120.859863,1383.050049,10832.299805,5065.850098
2000-05-11,45292.0,6380.129883,7259.47998,1407.810059,11036.299805,5171.77002
2000-05-12,45707.0,6449.27002,7269.279785,1420.959961,11102.599609,5238.419922
2000-05-15,45689.0,6392.27002,7195.149901999999,1452.359985,11009.299805,5182.680176
2000-05-16,46568.0,6557.390136999999,7371.060059,1466.040039,11220.700195,5335.02002
2000-05-17,45492.0,6453.049805,7211.509765999999,1447.800049,10905.299805,5230.740234000001
2000-05-18,45941.0,6451.970215,7181.580078,1437.209961,10889.599609,5247.129883
2000-05-19,44325.0,6196.049805,6989.029785,1406.949951,10544.900391,5063.459961
2000-05-22,43100.0,6094.169922,6912.959961,1400.719971,10326.299805,4945.169922
2000-05-23,44172.0,6148.560059,6927.689941,1373.859985,10380.099609,4984.700195
2000-05-24,43635.0,6027.100098,6834.879883,1399.050049,10342.400391,4903.919922
2000-05-25,44594.0,6129.660156,6978.870117,1381.52002,10560.599609,5018.790039
2000-05-26,44633.0,6129.149902,6938.330078,1378.02002,10437.099609,5007.970215
2000-05-29,45062.0,6205.129883,7016.660156,1378.02002,10558.900391,5084.689941
2000-05-30,45589.0,6325.490234000001,7119.259765999999,1422.449951,10648.5,5156.069824
2000-05-31,45214.0,6426.259765999999,7109.669922,1420.599976,10688.5,5200.890136999999
2000-06-01,45999.0,6599.709961,7272.759765999999,1448.810059,10875.5,5275.200195
2000-06-02,46365.0,6673.52002,7438.950195,1477.26001,11141.5,5428.27002
2000-06-05,46077.0,6656.259765999999,7408.02002,1467.630005,11004.200195,5379.600098
2000-06-06,45675.0,6589.77002,7359.799805,1457.839966,10782.5,5325.870117
2000-06-07,46275.0,6498.5,7292.97998,1471.359985,10688.900391,5272.370117
2000-06-08,46024.0,6523.660156,7243.129883,1461.670044,10799.599609,5286.740234000001
2000-06-09,46260.0,6549.049805,7254.529785,1456.949951,10873.200195,5292.970215
2000-06-12,46055.0,6549.049805,7235.640137,1446.0,10791.299805,5294.649902
2000-06-13,46258.0,6532.839844,7268.910156,1469.439941,10806.0,5305.339844
2000-06-14,46756.0,6608.100098,7350.939941,1470.540039,10880.700195,5379.569824
2000-06-15,46773.0,6512.97998,7328.620117,1478.72998,10876.0,5338.490234000001
2000-06-16,45904.0,6456.259765999999,7131.399901999999,1464.459961,10723.799805,5281.569824
2000-06-19,45841.0,6505.160156,7198.799805,1486.0,10595.599609,5271.819824
2000-06-20,46038.0,6554.919922,7227.27002,1475.949951,10563.400391,5312.129883
2000-06-21,45704.0,6490.759765999999,7100.089844,1479.130005,10351.400391,5253.299805
2000-06-22,45372.0,6474.879883,7053.669922,1452.180054,10490.5,5231.930176
2000-06-23,45909.0,6545.350098,6980.410156,1441.47998,10533.099609,5240.580078
2000-06-26,45985.0,6586.259765999999,7027.189941,1455.310059,10488.900391,5235.390136999999
2000-06-27,45802.0,6568.089844,7048.959961,1450.550049,10528.200195,5209.529785
2000-06-28,46368.0,6607.959961,7056.049805,1454.819946,10583.200195,5229.169922
2000-06-29,45699.0,6400.819824,6874.540039,1442.390015,10366.400391,5061.629883
2000-06-30,46448.0,6446.540039,6898.209961,1454.599976,10581.299805,5145.350098
2000-07-03,46729.0,6508.470215,6958.959961,1469.540039,10676.700195,5187.009765999999
2000-07-04,46551.0,6494.77002,6944.359863,1469.540039,10848.900391,5185.870117
2000-07-05,46607.0,6462.700195,6961.72998,1446.22998,10757.599609,5166.25
2000-07-06,46922.0,6453.970215,6951.089844,1456.670044,10739.599609,5152.379883
2000-07-07,47656.0,6565.970215,7052.220215,1478.900024,10896.700195,5251.649902
2000-07-10,47583.0,6487.419922,7070.819823999999,1475.619995,10828.900391,5263.970215
2000-07-11,47922.0,6490.350098,7003.97998,1480.880005,10874.799805,5231.330078
2000-07-12,47842.0,6536.509765999999,7065.970215,1492.920044,10878.700195,5249.149902
2000-07-13,48056.0,6570.359863000001,7195.990234000001,1495.839966,10848.200195,5299.540039
2000-07-14,47832.0,6570.359863000001,7318.379883,1509.97998,11002.599609,5320.060059
2000-07-17,47871.0,6619.25,7430.700195,1510.48999,10949.200195,5357.189941
2000-07-18,47637.0,6514.540039,7406.910156,1493.73999,10791.5,5314.950195
2000-07-19,47715.0,6495.109863000001,7366.569823999999,1481.959961,10850.700195,5294.759765999999
2000-07-20,48215.0,6563.77002,7480.140137,1495.569946,10986.099609,5316.509765999999
2000-07-21,47803.0,6464.120117,7373.259765999999,1480.189941,10879.599609,5238.02002
2000-07-24,47488.0,6502.569824,7328.310059,1464.290039,10831.5,5237.950195
2000-07-25,47549.0,6463.910156,7329.040039,1474.469971,10714.599609,5212.830078
2000-07-26,47063.0,6493.0,7302.120117,1452.420044,10743.799805,5222.830078
2000-07-27,46256.0,6511.529785,7183.439941,1449.619995,10726.0,5097.410156
2000-07-28,45780.0,6415.720215,7128.299805,1419.890015,10560.0,5061.830078
2000-07-31,46309.0,6542.490234000001,7190.370117,1430.829956,10531.599609,5122.799805
2000-08-01,46185.0,6532.290039,7145.529785,1438.099976,10549.0,5104.22998
2000-08-02,46246.0,6529.910156,7112.450195,1438.699951,10644.5,5091.859863000001
2000-08-03,45606.0,6354.930176,7037.910156,1452.560059,10453.0,4995.819824
2000-08-04,45789.0,6461.350098,7016.589844,1462.930054,10583.400391,5049.450195
2000-08-07,46861.0,6519.040039,7113.220215,1479.319946,10707.700195,5088.410156
2000-08-08,47202.0,6532.439941,7123.810059,1482.800049,10867.599609,5105.52002
2000-08-09,47498.0,6570.180176,7226.709961,1472.869995,10951.900391,5158.120117
2000-08-10,47627.0,6562.540039,7280.970215,1460.25,11110.599609,5182.060059
2000-08-11,47354.0,6553.0,7322.97998,1471.839966,11094.599609,5179.680176
2000-08-14,47671.0,6609.359863000001,7331.669922,1491.560059,11210.599609,5218.589844
2000-08-15,47671.0,6636.609863000001,7307.430176000001,1484.430054,11207.900391,5203.140136999999
2000-08-16,47976.0,6684.080078,7315.27002,1479.849976,11342.700195,5223.700195
2000-08-17,47537.0,6635.339844,7278.430176000001,1496.069946,11155.5,5192.060059
2000-08-18,47322.0,6594.350098,7232.419922,1491.719971,11065.5,5180.700195
2000-08-21,47437.0,6571.629883,7199.339844,1499.47998,11093.5,5165.439941
2000-08-22,47383.0,6513.709961,7249.200195,1498.130005,10934.599609,5161.419922
2000-08-23,47695.0,6501.700195,7232.779785,1505.969971,10798.099609,5160.140136999999
2000-08-24,47273.0,6461.930176,7230.259765999999,1508.310059,10720.099609,5123.990234000001
2000-08-25,47624.0,6595.109863000001,7307.169922,1506.449951,10818.299805,5175.649902
2000-08-28,47722.0,6615.02002,7339.220215,1514.089966,10907.5,5204.180176
2000-08-29,47493.0,6633.990234000001,7294.399901999999,1509.839966,10840.599609,5188.930176
2000-08-30,47617.0,6634.620117,7185.560059,1502.589966,10869.599609,5166.910156
2000-08-31,48134.0,6625.419922,7216.450195,1517.680054,10884.700195,5175.120117
2000-09-01,48322.0,6813.660156,7344.669922,1520.77002,11170.099609,5298.640136999999
2000-09-04,48564.0,6922.330078,7445.560059,1520.77002,11246.299805,5392.629883
2000-09-05,48322.0,6856.759765999999,7395.069823999999,1507.079956,11188.200195,5326.689941
2000-09-06,48357.0,6796.790039,7333.02002,1492.25,11238.5,5299.240234000001
2000-09-07,48635.0,6834.459961,7373.339844,1502.51001,11282.5,5329.060059
2000-09-08,48059.0,6703.359863000001,7267.77002,1494.5,11103.299805,5229.040039
2000-09-11,48256.0,6675.009765999999,7214.450195,1489.26001,11229.799805,5233.870117
2000-09-12,48071.0,6697.799805,7135.75,1481.98999,11311.799805,5222.370117
2000-09-13,47551.0,6568.890136999999,7006.259765999999,1484.910034,11212.5,5153.200195
2000-09-14,47793.0,6637.910156,7048.5,1480.869995,11451.599609,5204.620117
2000-09-15,47258.0,6614.649902,6999.540039,1465.810059,11463.099609,5199.140136999999
2000-09-18,46722.0,6522.379883,6891.689941,1444.51001,11188.099609,5129.430176
2000-09-19,46641.0,6529.950195,6937.740234000001,1459.900024,11065.5,5117.149902
2000-09-20,45699.0,6405.430176,6765.22998,1451.339966,10901.299805,5051.399902
2000-09-21,45143.0,6254.77002,6682.919922,1449.050049,10803.400391,4941.060059
2000-09-22,45572.0,6258.580078,6740.25,1448.719971,11029.400391,4945.370117
2000-09-25,45921.0,6336.279785,6788.689941,1439.030029,11159.099609,4984.290039
2000-09-26,45621.0,6294.060059,6765.040039,1427.209961,10956.0,4934.890136999999
2000-09-27,45780.0,6319.790039,6814.060059,1426.569946,10957.599609,4949.870117
2000-09-28,45594.0,6311.029785,6832.759765999999,1458.290039,11023.099609,4934.080078
2000-09-29,45419.0,6266.629883,6798.120117,1436.51001,10950.0,4915.180176
2000-10-02,45941.0,6349.240234000001,6862.259765999999,1436.22998,11152.5,4961.879883
2000-10-03,45958.0,6400.430176,6862.259765999999,1426.459961,11271.200195,5003.459961
2000-10-04,45663.0,6296.129883,6823.430176000001,1434.319946,11159.299805,4959.410156
2000-10-05,45699.0,6335.120117,6892.490234000001,1436.280029,11237.299805,4997.25
2000-10-06,45031.0,6258.410156,6776.390137,1408.98999,11150.0,4958.370117
2000-10-09,44333.0,6110.060059,6680.779785,1402.030029,10838.799805,4844.439941
2000-10-10,44608.0,6143.299805,6673.149902,1387.02002,10950.700195,4867.330078
2000-10-11,43657.0,5956.120117,6561.629883,1364.589966,10618.700195,4743.470215
2000-10-12,43452.0,5990.700195,6465.259765999999,1329.780029,10618.700195,4747.870117
2000-10-13,44291.0,6064.209961,6661.299805,1374.170044,10385.400391,4782.740234000001
2000-10-16,44367.0,6088.040039,6627.25,1374.619995,10455.200195,4793.140136999999
2000-10-17,44150.0,6067.149902,6531.709961,1349.969971,10375.400391,4760.919922
2000-10-18,44030.0,5937.350098,6483.0,1342.130005,10056.099609,4658.850098
2000-10-19,45114.0,6066.47998,6619.430176,1388.76001,10367.299805,4836.859863000001
2000-10-20,45394.0,6149.439941,6618.430176,1396.930054,10443.599609,4889.509765999999
2000-10-23,45719.0,6182.339844,6620.870117,1395.780029,10329.900391,4906.669922
2000-10-24,46297.0,6323.740234000001,6802.810059,1398.130005,10666.900391,5031.029785
2000-10-25,46151.0,6277.899902,6748.220215,1364.900024,10517.400391,4977.069824
2000-10-26,46077.0,6208.419922,6767.899901999999,1364.439941,10324.700195,4926.359863000001
2000-10-27,46805.0,6268.930176,6924.680176000001,1379.579956,10395.700195,4965.919922
2000-10-30,46953.0,6296.839844,6926.569823999999,1398.660034,10307.299805,4981.379883
2000-10-31,47459.0,6397.660156,7077.439941,1429.400024,10363.099609,5057.459961
2000-11-01,48047.0,6409.049805,7059.069823999999,1421.219971,10363.099609,5085.470215
2000-11-02,47876.0,6400.310059,7088.640137,1428.319946,10507.0,5092.629883
2000-11-03,47937.0,6398.919922,7128.27002,1426.689941,10542.700195,5101.399902
2000-11-06,48220.0,6352.240234000001,7136.299805,1432.189941,10610.5,5091.25
2000-11-07,48335.0,6386.069824,7076.279785,1431.869995,10573.599609,5076.799805
2000-11-08,48056.0,6336.029785,7008.640137,1409.280029,10488.400391,5055.049805
2000-11-09,47988.0,6271.149902,6959.5,1400.140015,10273.5,5017.689941
2000-11-10,47263.0,6147.490234000001,6851.689941,1365.97998,9986.0,4934.470215
2000-11-13,46539.0,6037.72998,6742.100098000001,1351.26001,9897.299805,4847.459961
2000-11-14,47854.0,6225.97998,6966.649901999999,1382.949951,10274.799805,5011.120117
2000-11-15,48437.0,6301.779785,6961.089844,1389.810059,10294.099609,5053.47998
2000-11-16,48012.0,6283.060059,6842.109863,1372.319946,10135.299805,5010.649902
2000-11-17,47817.0,6161.919922,6752.290039,1367.719971,9845.900391,4961.540039
2000-11-20,47071.0,6021.790039,6609.47998,1342.619995,9548.700195,4849.330078
2000-11-21,47366.0,6081.02002,6678.069824,1347.349976,9594.0,4893.950195
2000-11-22,46402.0,5944.700195,6510.540039,1322.359985,9252.5,4783.350098
2000-11-23,46880.0,6053.040039,6601.0,1322.359985,9334.799805,4837.47998
2000-11-24,47654.0,6145.649902,6664.180176,1341.77002,9642.299805,4940.220215
2000-11-27,47624.0,6171.330078,6696.910156,1348.969971,9541.900391,4945.339844
2000-11-28,47219.0,6069.220215,6625.560059,1336.089966,9358.0,4893.459961
2000-11-29,47563.0,6060.649902,6598.319824,1341.930054,9477.299805,4907.609863000001
2000-11-30,46290.0,5928.080078,6372.330078,1314.949951,9214.5,4781.430176
2000-12-01,46426.0,5928.5,6512.910156,1315.22998,9339.400391,4839.27002
2000-12-04,45155.0,5791.509765999999,6408.100098,1324.969971,9069.099609,4734.720215
2000-12-05,46102.0,5994.890136999999,6637.089844,1376.540039,9461.099609,4911.930176
2000-12-06,45707.0,5985.240234000001,6622.25,1351.459961,9461.099609,4869.47998
2000-12-07,45358.0,5984.689941,6566.080078,1343.550049,9497.299805,4900.600098
2000-12-08,45548.0,5939.319824,6691.25,1369.890015,9497.299805,4889.720215
2000-12-11,45794.0,6077.879883,6782.52002,1380.199951,9788.099609,4970.660156
2000-12-12,45731.0,6047.660156,6733.589844,1371.180054,9753.5,4947.720215
2000-12-13,45272.0,5962.290039,6620.209961,1359.98999,9716.900391,4890.160156
2000-12-14,44467.0,5905.649902,6469.950195,1340.930054,9518.299805,4810.939941
2000-12-15,43603.0,5839.540039,6331.299805,1312.150024,9155.700195,4718.0
2000-12-18,43391.0,5887.490234000001,6390.25,1322.73999,9052.799805,4744.259765999999
2000-12-19,44291.0,5958.859863000001,6479.279785,1305.599976,9255.5,4814.640136999999
2000-12-20,43222.0,5766.299805,6248.759765999999,1264.73999,8864.299805,4641.149902
2000-12-21,42942.0,5758.919922,6200.709961,1274.859985,8964.200195,4614.240234000001
2000-12-22,43347.0,5783.72998,6251.399902,1305.949951,9039.0,4655.870117
2000-12-25,43347.0,5783.72998,6251.399902,1305.949951,9039.0,4655.870117
2000-12-26,43347.0,5783.72998,6251.399902,1315.189941,9039.0,4655.870117
2000-12-27,43967.0,5857.149902,6328.160156,1328.920044,9078.5,4721.490234000001
2000-12-28,44213.0,5920.600098,6371.640136999999,1334.219971,9075.599609,4770.899902
2000-12-29,43662.0,5926.419922,6433.609863000001,1320.280029,9109.799805,4772.390136999999
2001-01-01,43662.0,5926.419922,6433.609863000001,1320.280029,9109.799805,4772.390136999999
2001-01-02,42759.0,5798.899902,6289.819824,1283.27002,9080.200195,4701.680176
2001-01-03,41746.0,5684.049805,6434.959961,1347.560059,9200.900391,4660.47998
2001-01-04,42676.0,5815.990234000001,6376.540039,1333.339966,9597.200195,4752.709961
2001-01-05,42795.0,5758.02002,6382.310059,1298.349976,9601.400391,4734.47998
2001-01-08,42651.0,5732.799805,6392.169922,1295.859985,9623.599609,4711.310059
2001-01-09,42627.0,5663.189941,6404.52002,1300.800049,9581.799805,4641.790039
2001-01-10,42747.0,5653.350098,6320.069824,1313.27002,9585.799805,4598.819824
2001-01-11,43403.0,5702.779785,6465.209961,1326.819946,9699.799805,4686.879883
2001-01-12,44037.0,5834.339844,6490.029785,1318.550049,9890.200195,4737.950195
2001-01-15,44047.0,5833.379883,6522.870117,1318.550049,9892.0,4763.529785
2001-01-16,43576.0,5761.669922,6502.890136999999,1326.650024,9722.400391,4693.819824
2001-01-17,44735.0,5884.089844,6653.379883,1329.469971,10020.099609,4787.450195
2001-01-18,44630.0,5860.160156,6635.759765999999,1347.969971,10070.799805,4754.970215
2001-01-19,44418.0,5845.72998,6651.529785,1342.540039,9955.5,4720.029785
2001-01-22,44499.0,5882.759765999999,6675.0,1342.900024,10019.200195,4743.390136999999
2001-01-23,44201.0,5839.72998,6722.410156,1360.400024,10100.400391,4743.930176
2001-01-24,44779.0,5900.319824,6706.669922,1364.300049,10116.200195,4773.259765999999
2001-01-25,44818.0,5934.680176,6727.490234000001,1357.51001,10132.0,4779.350098
2001-01-26,44635.0,5925.620117,6695.200195,1354.949951,10090.099609,4760.200195
2001-01-29,44484.0,5887.899902,6750.959961,1364.170044,9949.900391,4757.089844
2001-01-30,44784.0,5917.149902,6739.299805,1373.72998,10036.200195,4726.649902
2001-01-31,45067.0,5998.490234000001,6795.140137,1366.01001,10116.0,4779.899902
2001-02-01,44579.0,5899.720215,6704.680176,1373.469971,10123.0,4709.189941
2001-02-02,44101.0,5826.370117,6638.200195,1349.469971,9848.5,4665.189941
2001-02-05,43715.0,5823.490234000001,6628.069824,1354.310059,9846.700195,4668.569824
2001-02-06,43740.0,5852.350098,6693.029785,1352.26001,9934.799805,4706.830078
2001-02-07,43139.0,5752.140136999999,6578.959961,1340.890015,9880.700195,4634.419922
2001-02-08,43183.0,5773.459961,6636.810059,1332.530029,10020.799805,4653.169922
2001-02-09,42549.0,5712.359863000001,6497.069824,1314.76001,9936.299805,4583.759765999999
2001-02-12,43198.0,5759.47998,6564.910156,1330.310059,10096.5,4628.169922
2001-02-13,43057.0,5739.029785,6557.930176,1318.800049,10054.200195,4629.669922
2001-02-14,42449.0,5644.22998,6479.870117,1315.920044,9759.700195,4556.490234000001
2001-02-15,42776.0,5704.529785,6591.669922,1326.609985,9865.299805,4607.640136999999
2001-02-16,41856.0,5595.129883,6439.259765999999,1301.530029,9789.5,4519.950195
2001-02-19,41919.0,5584.75,6472.209961,1301.530029,9861.299805,4516.310059
2001-02-20,41270.0,5548.740234000001,6451.569824,1278.939941,9680.5,4481.040039
2001-02-21,40938.0,5474.370117,6347.990234000001,1255.27002,9592.099609,4412.759765999999
2001-02-22,40563.0,5452.47998,6277.990234000001,1252.819946,9418.799805,4345.100098
2001-02-23,39884.0,5322.839844,6075.339844,1245.859985,9344.799805,4236.819824
2001-02-26,40287.0,5415.100098,6189.069824,1267.650024,9476.400391,4310.140136999999
2001-02-27,40089.0,5437.759765999999,6220.47998,1257.939941,9554.099609,4333.319824
2001-02-28,40036.0,5367.47998,6208.240234000001,1239.939941,9551.400391,4318.879883
2001-03-01,39338.0,5341.339844,6123.379883,1241.22998,9486.099609,4282.899902
2001-03-02,39030.0,5291.919922,6159.02002,1234.180054,9570.900391,4300.350098
2001-03-05,38994.0,5368.830078,6216.379883,1241.410034,9688.099609,4347.399902
2001-03-06,39787.0,5457.279785,6284.060059,1253.800049,9892.099609,4412.109863000001
2001-03-07,40014.0,5483.680176,6305.640136999999,1261.890015,9923.299805,4413.620117
2001-03-08,40019.0,5438.660156,6267.060059,1264.73999,9798.200195,4370.560059
2001-03-09,39277.0,5368.890136999999,6204.419922,1233.420044,9726.599609,4334.22998
2001-03-12,38174.0,5242.399902,6046.560059,1180.160034,9494.799805,4218.140136999999
2001-03-13,38179.0,5186.870117,5962.930176,1197.660034,9510.900391,4184.149902
2001-03-14,37808.0,5115.5,5794.120117,1166.709961,9393.0,4123.970215
2001-03-15,38103.0,5177.660156,5889.950195,1173.560059,9476.299805,4200.080078
2001-03-16,37439.0,5104.77002,5734.490234000001,1150.530029,9290.0,4106.790039
2001-03-19,37466.0,5048.600098,5657.290039,1170.810059,9251.299805,4085.530029
2001-03-20,38003.0,5138.399902,5782.160156,1142.619995,9216.700195,4158.419922
2001-03-21,37576.0,5023.759765999999,5622.089844,1122.140015,8899.799805,4067.26001
2001-03-22,35919.0,4824.819824,5388.02002,1117.579956,8531.799805,3891.48999
2001-03-23,37000.0,4951.129883,5544.669922,1139.829956,8810.5,4002.5600590000004
2001-03-26,37952.0,5124.799805,5726.970215,1152.689941,9063.400391,4143.850098
2001-03-27,38930.0,5235.600098,5938.209961,1182.170044,9263.299805,4229.810059
2001-03-28,38381.0,5150.430176,5817.52002,1153.290039,9163.400391,4157.549805
2001-03-29,38952.0,5157.919922,5879.299805,1147.949951,9222.799805,4165.75
2001-03-30,38996.0,5180.450195,5829.950195,1160.329956,9308.299805,4185.0
2001-04-02,39069.0,5210.47998,5760.759765999999,1145.869995,9324.299805,4190.799805
2001-04-03,37940.0,5004.0,5553.459961,1106.459961,9011.799805,4039.1599119999996
2001-04-04,38376.0,5071.819824,5597.660156,1103.25,9172.400391,4062.1201170000004
2001-04-05,38986.0,5158.560059,5773.339844,1151.439941,9340.200195,4158.189941
2001-04-06,39064.0,5139.709961,5698.879883,1128.430054,9328.400391,4145.850098
2001-04-09,39460.0,5183.220215,5781.009765999999,1137.589966,9453.5,4204.129883
2001-04-10,39889.0,5331.22998,5913.839844,1168.380005,9601.799805,4305.959961
2001-04-11,39718.0,5361.529785,5951.160156,1165.890015,9613.900391,4329.22998
2001-04-12,39926.0,5372.709961,6002.299805,1183.5,9648.799805,4338.120117
2001-04-13,39926.0,5372.709961,6002.299805,1183.5,9648.799805,4338.120117
2001-04-16,39926.0,5372.709961,6002.299805,1179.680054,9648.799805,4338.120117
2001-04-17,39987.0,5340.97998,5935.580078,1191.810059,9526.5,4293.509765999999
2001-04-18,40824.0,5505.080078,6164.879883,1238.160034,9797.799805,4441.580078
2001-04-19,40614.0,5480.049805,6181.910156,1253.689941,9798.0,4420.549805
2001-04-20,40292.0,5449.339844,6127.970215,1242.97998,9547.5,4383.589844
2001-04-23,39574.0,5396.850098,6051.47998,1224.359985,9269.400391,4331.540039
2001-04-24,40060.0,5424.430176,6124.569824,1209.469971,9418.900391,4372.410156
2001-04-25,40133.0,5407.839844,6115.189941,1228.75,9350.400391,4363.109863000001
2001-04-26,40036.0,5481.72998,6123.660156,1234.52002,9523.900391,4405.390136999999
2001-04-27,40470.0,5575.970215,6175.240234000001,1253.050049,9634.599609,4473.959961
2001-04-30,41121.0,5640.029785,6264.509765999999,1249.459961,9761.0,4525.009765999999
2001-05-01,41121.0,5640.029785,6264.509765999999,1266.439941,9761.0,4526.970215
2001-05-02,41124.0,5572.910156,6213.839844,1267.430054,9633.5,4494.709961
2001-05-03,40104.0,5457.069824,6089.169922,1248.579956,9497.200195,4401.569824
2001-05-04,40228.0,5455.549805,6138.279785,1266.609985,9542.700195,4416.790039
2001-05-07,40377.0,5498.52002,6122.620117,1263.51001,9589.200195,4479.899902
2001-05-08,40160.0,5516.930176,6108.720215,1261.199951,9658.0,4441.859863000001
2001-05-09,39682.0,5492.080078,6063.939941,1255.540039,9654.299805,4415.990234000001
2001-05-10,40136.0,5606.459961,6165.180176,1255.180054,9781.5,4519.040039
2001-05-11,40162.0,5567.25,6141.02002,1245.670044,9684.5,4479.899902
2001-05-14,40294.0,5487.720215,6064.680176,1248.920044,9602.200195,4426.779785
2001-05-15,40050.0,5544.129883,6070.379883,1249.439941,9667.599609,4453.950195
2001-05-16,39958.0,5522.689941,6148.439941,1284.98999,9588.099609,4449.609863000001
2001-05-17,39899.0,5592.649902,6173.810059,1288.48999,9661.5,4504.259765999999
2001-05-18,40043.0,5638.240234000001,6186.870117,1291.959961,9728.400391,4546.410156
2001-05-21,39765.0,5652.040039,6249.870117,1312.829956,9678.200195,4558.759765999999
2001-05-22,40355.0,5693.470215,6270.589844,1309.380005,9626.900391,4582.069824
2001-05-23,40150.0,5630.740234000001,6215.25,1289.050049,9632.599609,4535.970215
2001-05-24,40531.0,5656.470215,6278.899902,1293.170044,9616.200195,4561.379883
2001-05-25,40119.0,5581.939941,6223.569824,1277.890015,9468.400391,4498.109863000001
2001-05-28,40287.0,5606.319824,6216.830078,1277.890015,9545.599609,4512.600098
2001-05-29,39855.0,5542.27002,6120.330078,1267.930054,9487.200195,4477.950195
2001-05-30,39101.0,5444.27002,6041.220215,1248.079956,9439.900391,4413.370117
2001-05-31,38996.0,5454.189941,6123.259765999999,1255.819946,9500.700195,4426.240234000001
