,HFRXAR,HFRXCA,HFRXDS,HFRXED,HFRXEDE,HFRXEH,HFRXEHE,HFRXEHG,HFRXEHV,HFRXEMC,HFRXEMN,HFRXEW,HFRXEWC,HFRXEWE,HFRXEWG,HFRXEWJ,HFRXFIC,HFRXGL,HFRXGLC,HFRXGLCD,HFRXGLE,HFRXGLG,HFRXGLJ,HFRXM,HFRXMA,HFRXMD,HFRXME,HFRXMLP,HFRXMREG,HFRXNA,HFRXRVA,HFRXRVAE,HFRXRVMS,HFRXSDV,HFRXSS
22/12/2010,981.9,674.85,1020.84,1372.02,1314.94,1220.53,1164.56,1658.04,1186.73,,1015.25,1166.55,1299.83,1098.35,2147.37,103660.61,,1208.97,1340.93,1173.83,1128.26,2224.28,108032.9,1216.27,1522.96,1254.18,1175.07,1287.13,1317.77,1290.71,1170.26,1117.35,1761.49,1648.97,1110.43
23/12/2010,981.82,673.98,1020.64,1373.83,1316.67,1222.03,1165.96,1650.34,1189.13,,1015.58,1166.89,1300.44,1098.62,2148.05,103682.08,,1210.1,1342.41,1175.27,1129.25,2226.39,108119.06,1217.3,1521.64,1255.71,1176.06,1289.02,1317.83,1291.73,1171.4,1118.43,1763.22,1652.33,1111.88
27/12/2010,981.83,674.37,1020.21,1372.65,1315.56,1220.44,1164.34,1641.37,1189.17,,1014.29,1166.29,1299.61,1098.04,2146.89,103620.5,,1209.04,1341.13,1174.16,1128.26,2224.39,108015.86,1216.17,1522.7,1254.06,1174.98,1287.64,1317.26,1291.44,1170.7,1117.8,1762.07,1649.49,1110.1
28/12/2010,982.44,674.08,1019.78,1373.16,1316.06,1221.38,1165.37,1634.35,1191.05,,1012.8,1166.25,1299.44,1098.03,2146.9,103614.92,,1209.58,1341.52,1174.64,1128.8,2225.53,108058.02,1217.5,1522.27,1254.29,1176.28,1294.35,1315.73,1292.21,1170.83,1117.91,1761.41,1657.73,1110.91
29/12/2010,982.28,673.34,1022.21,1374.18,1316.91,1223.89,1167.38,1639.89,1192.47,,1013.14,1167.24,1300.49,1098.84,2148.62,103670.21,,1211.27,1343.25,1176.45,1130.2,2228.42,108167.3,1219.5,1521.87,1255.02,1178.08,1301.56,1317.31,1293.57,1171.99,1118.94,1761.79,1662.34,1111.69
30/12/2010,982.64,673.09,1023.06,1373.14,1315.87,1225.97,1169.15,1648.82,1192.08,,1012.64,1167.99,1300.9,1099.49,2150.13,103733.68,,1212.14,1343.71,1177.09,1130.93,2230.24,108241.47,1220.55,1525.92,1256.05,1179.01,1310.29,1317.79,1294.16,1172.67,1119.56,1762.46,1660.86,1112.9
31/12/2010,983.07,675.82,1026.17,1374.64,1317.21,1236.33,1178.52,1654.4,1199.74,2012.82,1010.9,1171.13,1304.17,1102.31,2155.64,103999.07,1804.51,1217.3,1349.05,1181.97,1135.52,2239.26,108678.76,1225.88,1525.66,1259.34,1183.96,1311.32,1324.77,1295.44,1175.31,1121.98,1769.37,1671.43,1113.59
03/01/2011,984.44,676.62,1028.4,1375.71,1318.27,1239.68,1181.99,1662.4,1202.82,,1006.9,1172.37,1305.52,1103.52,2158.64,104086.69,,1219.07,1350.87,1183.72,1137.24,2243.46,108817.63,1225.12,1531.63,1262.57,1183.31,1317.18,1327.35,1298.39,1177.95,1124.5,1772.57,1668.15,1114.28
04/01/2011,983.57,676.33,1029.67,1379.03,1321.42,1242.25,1184.46,1664.81,1204.83,,1002.84,1172.03,1305.08,1103.18,2157.56,104083.88,,1219.78,1351.67,1184.65,1137.9,2244.25,108911.04,1220.72,1530.13,1264.02,1179.04,1308.09,1327.44,1298.91,1179.04,1125.52,1775.45,1646.76,1117.5
05/01/2011,983.92,677.18,1031.6,1380.35,1322.72,1242.98,1185.34,1674.28,1203.55,,1001.21,1172.82,1306.06,1103.96,2159.07,104158.14,,1220.77,1352.98,1185.64,1138.92,2246.16,109009.28,1220.7,1531.36,1265.59,1179.02,1308.6,1327.78,1301.78,1180.81,1127.29,1777.68,1638.48,1118.32
06/01/2011,984.38,677.4,1033.54,1380.59,1323.07,1242.14,1184.77,1669.08,1202.91,,998.66,1172.93,1306.15,1104.16,2159.36,104165.57,,1220.83,1352.99,1185.47,1139.12,2246.36,109011.3,1219.57,1533.35,1265.13,1177.95,1309.27,1328.67,1302.79,1182.23,1128.81,1779.77,1633.66,1119.22
07/01/2011,985.61,677.64,1033.15,1380.28,1322.79,1239.3,1182.09,1667.61,1199.84,,999.14,1172.65,1305.8,1103.91,2158.83,104140.52,,1220.02,1352.05,1184.77,1138.4,2244.84,108937.51,1219.01,1533.49,1263.89,1177.37,1310.62,1329.47,1303.0,1182.9,1129.53,1780.38,1630.58,1118.66
10/01/2011,987.64,677.94,1032.95,1380.84,1323.36,1237.47,1180.29,1670.2,1197.96,,1002.28,1173.7,1306.95,1104.92,2160.71,104230.5,,1220.62,1352.69,1185.31,1138.97,2245.89,108985.83,1223.99,1534.53,1263.33,1182.36,1314.77,1331.55,1304.36,1183.03,1129.65,1779.97,1633.7,1118.36
11/01/2011,988.3,679.51,1037.61,1383.56,1325.97,1254.1,1196.46,1676.79,1217.83,,1006.1,1178.42,1312.46,1109.42,2169.29,104646.95,,1227.68,1360.9,1192.33,1145.66,2258.73,109619.06,1228.87,1534.92,1275.1,1187.13,1321.94,1346.52,1306.77,1185.23,1131.75,1784.17,1635.28,1122.04
12/01/2011,988.74,680.09,1040.5,1384.48,1326.72,1259.75,1201.54,1681.43,1223.92,,1005.02,1181.02,1315.36,1111.77,2173.82,104888.86,,1231.56,1365.17,1196.02,1149.1,2265.45,109977.29,1237.72,1537.55,1281.52,1195.65,1329.91,1352.01,1308.51,1186.3,1132.59,1785.94,1642.55,1123.08
13/01/2011,988.17,680.87,1041.65,1384.89,1326.94,1255.57,1196.98,1688.83,1218.76,,1006.95,1180.82,1315.06,1111.36,2173.42,104864.66,,1229.99,1363.28,1194.42,1147.3,2262.56,109827.94,1234.72,1537.92,1279.3,1192.45,1334.32,1350.29,1310.12,1186.04,1132.11,1785.31,1640.35,1123.27
14/01/2011,987.74,680.34,1043.38,1384.69,1326.73,1251.17,1192.76,1689.92,1214.03,,1005.29,1180.33,1314.47,1110.9,2172.51,104822.54,,1228.96,1362.06,1193.91,1146.31,2260.65,109736.03,1234.42,1538.9,1276.54,1192.14,1336.2,1348.52,1309.76,1186.92,1132.92,1787.14,1635.6,1122.95
18/01/2011,987.45,681.15,1044.71,1385.95,1327.89,1246.34,1188.15,1683.51,1210.62,,1008.36,1180.94,1315.11,1111.4,2173.45,104868.16,,1228.28,1361.27,1193.05,1145.65,2259.26,109664.08,1233.99,1540.04,1274.45,1191.69,1338.04,1345.85,1310.56,1188.38,1134.26,1790.3,1639.27,1124.05
19/01/2011,986.55,681.71,1042.59,1383.66,1325.71,1241.97,1183.97,1664.92,1209.13,,1004.74,1178.58,1312.31,1109.19,2169.24,104648.45,,1225.41,1357.85,1190.14,1142.95,2254.13,109395.29,1232.36,1536.73,1270.57,1190.11,1317.16,1341.84,1306.57,1185.32,1131.34,1786.07,1634.68,1121.54
20/01/2011,984.19,682.02,1041.13,1382.38,1324.49,1237.27,1179.53,1652.35,1206.5,,999.67,1175.56,1308.94,1106.38,2164.01,104385.3,,1221.45,1353.48,1186.5,1139.3,2247.25,109047.9,1223.62,1535.79,1267.13,1181.77,1297.39,1335.38,1303.4,1182.8,1128.96,1782.99,1619.97,1120.68
21/01/2011,982.42,682.46,1042.91,1382.22,1324.26,1238.65,1180.68,1647.03,1208.46,,998.05,1175.38,1308.64,1106.15,2163.62,104365.16,,1221.58,1353.51,1186.71,1139.31,2247.41,109055.51,1222.34,1533.25,1268.76,1180.52,1305.36,1335.93,1303.66,1182.4,1128.47,1781.79,1625.86,1120.28
24/01/2011,983.2,682.24,1043.82,1384.42,1326.34,1238.32,1180.39,1644.84,1209.02,,995.53,1176.27,1309.57,1106.97,2165.21,104443.34,,1222.86,1354.83,1187.94,1140.48,2249.67,109167.99,1224.41,1537.77,1267.86,1182.49,1320.74,1335.12,1308.26,1184.83,1130.75,1783.52,1626.36,1121.91
25/01/2011,984.37,683.85,1045.44,1385.78,1327.56,1238.16,1180.2,1640.81,1210.07,,1000.27,1177.07,1310.33,1107.68,2166.84,104512.73,,1222.51,1354.27,1187.86,1140.13,2249.29,109134.0,1218.42,1537.49,1267.42,1176.85,1317.74,1336.89,1309.45,1186.09,1131.87,1785.82,1615.28,1123.4
26/01/2011,985.63,684.21,1045.45,1389.24,1330.78,1241.09,1182.89,1650.3,1211.59,,1009.68,1180.97,1314.77,1111.25,2173.69,104860.53,,1225.96,1358.19,1190.98,1143.26,2255.33,109443.95,1224.47,1544.35,1271.26,1182.54,1330.14,1342.57,1313.63,1189.0,1134.56,1789.78,1622.4,1127.31
27/01/2011,984.48,684.41,1047.18,1386.91,1328.64,1235.4,1177.66,1656.23,1203.94,,1008.32,1179.42,1313.05,1109.87,2171.0,104729.95,,1223.52,1355.49,1188.63,1141.08,2251.05,109231.99,1220.2,1540.89,1269.4,1178.59,1329.88,1339.82,1313.97,1190.04,1135.53,1790.74,1627.29,1125.12
28/01/2011,984.61,685.15,1045.09,1385.23,1327.21,1233.93,1176.41,1648.15,1202.61,,1007.07,1178.65,1312.14,1109.28,2169.73,104651.49,,1222.76,1354.58,1188.12,1140.52,2249.8,109154.03,1223.19,1538.62,1266.12,1181.43,1328.14,1336.81,1311.92,1188.14,1133.94,1787.93,1621.25,1123.24
31/01/2011,986.17,686.88,1045.32,1386.51,1328.28,1234.21,1176.57,1658.52,1200.34,2016.06,1007.3,1180.07,1313.8,1110.45,2172.02,104775.37,1833.08,1224.09,1356.13,1189.41,1141.58,2251.94,109270.53,1227.69,1540.85,1267.34,1185.58,1340.15,1337.46,1314.86,1188.53,1134.16,1787.25,1628.3,1124.54
01/02/2011,988.44,688.62,1048.45,1391.11,1332.72,1236.02,1178.37,1668.98,1200.28,,1013.61,1183.93,1318.01,1114.1,2179.2,105112.18,,1227.07,1359.25,1192.38,1144.36,2257.53,109531.61,1233.48,1547.6,1271.8,1191.05,1342.47,1342.92,1318.93,1189.2,1134.93,1788.08,1643.31,1128.19
02/02/2011,989.27,689.55,1045.38,1389.95,1331.7,1232.71,1175.32,1668.13,1197.64,,1011.06,1182.52,1316.44,1112.86,2176.64,104989.06,,1225.66,1357.71,1190.83,1143.12,2254.98,109408.04,1235.42,1544.19,1271.54,1192.97,1343.91,1341.85,1317.13,1187.66,1133.53,1786.73,1641.1,1127.11
03/02/2011,990.09,689.76,1047.08,1391.3,1333.07,1236.92,1179.32,1669.8,1203.36,,1014.95,1184.99,1319.2,1115.26,2181.19,105203.73,,1228.14,1360.48,1193.37,1145.51,2259.54,109624.52,1237.47,1549.41,1274.35,1195.17,1340.63,1347.26,1318.67,1189.51,1135.31,1789.51,1638.14,1128.49
04/02/2011,990.33,691.23,1047.5,1391.79,1333.56,1231.47,1174.14,1671.14,1196.5,,1013.53,1185.13,1319.4,1115.43,2181.48,105221.39,,1227.75,1360.11,1192.95,1145.16,2258.86,109593.4,1239.73,1549.37,1272.05,1197.43,1336.63,1347.31,1319.95,1191.94,1137.64,1794.37,1634.79,1128.96
07/02/2011,988.99,691.83,1049.6,1395.71,1337.36,1231.09,1173.8,1676.61,1195.72,,1012.9,1186.07,1320.43,1116.33,2183.14,105304.57,,1228.76,1361.23,1194.02,1146.14,2260.64,109682.91,1239.56,1550.22,1273.13,1197.29,1335.36,1348.24,1321.24,1193.3,1138.97,1796.98,1636.49,1132.99
08/02/2011,988.06,694.04,1052.34,1399.28,1340.78,1234.29,1176.89,1674.21,1199.29,,1016.35,1188.34,1323.07,1118.47,2187.33,105505.35,,1231.12,1363.99,1196.29,1148.38,2265.0,109893.5,1240.52,1548.62,1276.61,1198.19,1346.61,1351.63,1324.77,1194.75,1140.36,1799.58,1643.41,1138.37
09/02/2011,986.76,694.89,1051.96,1397.51,1338.94,1232.93,1175.56,1668.13,1199.95,,1016.32,1187.78,1322.36,1117.83,2186.32,105453.93,,1230.33,1363.0,1195.57,1147.52,2263.57,109820.81,1241.89,1545.3,1275.99,1199.29,1341.38,1351.68,1322.76,1193.26,1138.87,1797.57,1645.75,1136.38
10/02/2011,987.33,694.17,1051.89,1396.82,1338.4,1229.33,1172.12,1681.3,1192.13,,1019.85,1187.62,1322.4,1117.77,2186.12,105446.5,,1229.13,1361.89,1194.48,1146.47,2261.49,109717.7,1240.34,1546.34,1276.19,1198.0,1340.71,1349.43,1323.48,1193.96,1139.58,1797.84,1639.63,1135.63
11/02/2011,986.95,693.64,1052.13,1397.52,1339.19,1230.8,1173.57,1693.35,1191.73,,1021.54,1187.29,1321.91,1117.56,2185.63,105421.18,,1228.54,1361.12,1193.88,1146.0,2260.5,109668.45,1235.02,1546.09,1277.98,1192.99,1341.27,1351.22,1324.27,1193.28,1139.01,1796.34,1634.57,1136.3
14/02/2011,988.57,695.07,1052.44,1399.06,1340.77,1233.34,1176.03,1702.48,1193.79,,1028.69,1189.68,1324.6,1119.89,2189.92,105633.25,,1230.67,1363.5,1195.94,1148.08,2264.32,109857.55,1238.77,1545.69,1280.14,1196.75,1360.03,1354.28,1327.38,1194.3,1140.05,1796.57,1641.26,1137.87
15/02/2011,989.5,695.96,1051.99,1402.63,1344.31,1233.47,1176.24,1695.8,1194.21,,1027.17,1189.92,1324.77,1120.19,2190.27,105658.37,,1230.98,1363.73,1196.3,1148.45,2264.81,109887.51,1235.64,1547.41,1279.41,1193.77,1372.13,1354.23,1330.38,1195.49,1141.26,1798.14,1635.87,1141.38
16/02/2011,990.13,696.99,1052.85,1406.43,1347.84,1236.9,1179.5,1701.12,1198.62,,1026.71,1191.44,1326.45,1121.55,2193.09,105794.24,,1233.09,1366.06,1198.18,1150.38,2268.71,110078.97,1236.85,1549.28,1283.13,1194.83,1375.21,1356.82,1333.13,1196.3,1141.99,1799.41,1639.92,1145.38
17/02/2011,991.09,697.07,1054.42,1409.46,1350.74,1240.79,1183.26,1703.81,1202.4,,1024.05,1193.27,1328.33,1123.28,2196.36,105952.45,,1236.17,1369.29,1201.42,1153.28,2274.25,110351.65,1242.23,1552.81,1287.05,1200.02,1377.43,1359.87,1335.56,1197.95,1143.59,1801.78,1646.41,1148.17
18/02/2011,990.24,697.77,1053.73,1408.95,1350.12,1239.83,1182.31,1696.59,1202.02,,1025.64,1193.32,1328.29,1123.25,2196.32,105954.66,,1235.32,1368.23,1200.64,1152.42,2272.62,110273.02,1238.46,1555.88,1286.51,1196.28,1380.79,1360.05,1336.65,1198.68,1144.24,1802.07,1647.01,1148.68
22/02/2011,987.66,695.14,1051.28,1404.48,1345.95,1232.64,1175.52,1668.2,1200.41,,1025.79,1189.59,1324.08,1119.79,2189.75,105610.78,,1230.89,1363.28,1196.2,1148.32,2264.75,109864.92,1232.44,1549.12,1279.43,1190.56,1368.12,1354.33,1331.21,1197.78,1143.43,1801.01,1625.46,1143.15
23/02/2011,984.98,697.24,1049.3,1403.22,1344.63,1228.74,1171.85,1658.8,1198.13,,1020.69,1188.21,1322.4,1118.43,2187.19,105483.67,,1229.52,1361.61,1195.11,1146.99,2262.22,109738.35,1234.34,1545.7,1277.94,1192.29,1364.64,1351.16,1330.28,1196.84,1142.48,1799.96,1626.15,1142.18
24/02/2011,985.27,697.54,1047.62,1401.66,1343.14,1224.65,1168.07,1662.35,1191.44,,1018.85,1186.74,1320.69,1117.07,2184.66,105346.11,,1227.41,1359.21,1193.11,1145.06,2258.55,109546.19,1231.59,1545.41,1275.76,1189.66,1363.98,1347.05,1330.28,1196.72,1142.38,1799.61,1628.19,1140.92
25/02/2011,987.31,697.22,1048.39,1405.58,1346.91,1230.52,1173.58,1676.77,1195.87,,1024.87,1189.28,1323.49,1119.47,2189.32,105569.05,,1230.37,1362.44,1195.97,1147.83,2263.94,109807.65,1235.95,1546.99,1279.66,1193.87,1378.98,1350.53,1332.4,1195.36,1141.12,1795.4,1635.56,1144.59
28/02/2011,987.89,698.71,1050.06,1405.29,1346.57,1237.03,1179.71,1676.44,1202.02,2023.23,1023.43,1191.17,1325.66,1121.2,2192.57,105738.29,1855.41,1233.02,1365.49,1198.41,1150.33,2268.67,110048.49,1239.16,1550.7,1283.65,1196.87,1381.44,1354.03,1334.0,1195.67,1141.4,1797.68,1639.14,1145.08
01/03/2011,987.2,699.45,1048.99,1406.63,1347.97,1235.48,1178.27,1671.84,1203.0,,1025.2,1191.32,1325.75,1121.43,2193.07,105747.25,,1232.8,1365.14,1198.26,1150.15,2268.46,110025.37,1239.56,1549.68,1283.4,1197.36,1377.29,1354.32,1333.01,1195.48,1141.29,1797.94,1641.31,1146.32
02/03/2011,988.14,699.48,1047.59,1407.2,1348.48,1234.23,1177.02,1674.23,1199.61,,1026.11,1191.44,1325.88,1121.54,2193.28,105758.28,,1232.92,1365.25,1198.25,1150.25,2268.67,110036.22,1241.37,1549.56,1283.39,1199.05,1378.29,1353.61,1334.08,1196.06,1141.84,1798.55,1648.24,1146.92
03/03/2011,988.73,699.49,1048.44,1409.8,1350.9,1232.9,1175.72,1675.33,1195.67,,1031.29,1192.54,1326.8,1122.56,2195.34,105856.02,,1233.07,1365.1,1198.56,1150.38,2269.0,110049.04,1240.48,1551.39,1282.66,1198.14,1379.78,1352.34,1335.62,1196.38,1142.16,1798.69,1647.41,1149.67
04/03/2011,988.35,699.55,1047.7,1408.7,1349.87,1233.78,1176.55,1678.01,1196.31,,1030.79,1192.26,1326.7,1122.32,2194.85,105830.57,,1233.19,1365.44,1198.52,1150.51,2269.23,110059.3,1242.09,1549.21,1284.83,1199.67,1380.4,1353.66,1334.7,1195.67,1141.51,1797.97,1645.98,1148.6
07/03/2011,988.41,699.77,1046.84,1407.98,1349.18,1229.99,1172.98,1670.92,1194.11,,1028.28,1190.53,1324.54,1120.67,2191.65,105671.44,,1230.97,1362.78,1196.47,1148.45,2265.14,109855.74,1237.89,1547.2,1282.57,1195.68,1375.49,1351.29,1332.92,1195.1,1140.95,1797.52,1634.25,1147.92
08/03/2011,989.03,700.45,1048.28,1411.14,1352.28,1228.72,1171.88,1671.75,1189.62,,1031.59,1192.12,1326.53,1122.24,2194.63,105808.75,,1231.94,1364.04,1197.48,1149.4,2266.97,109936.79,1240.15,1549.46,1282.55,1197.94,1369.22,1350.94,1333.71,1195.82,1141.69,1798.46,1625.29,1150.97
09/03/2011,989.35,700.01,1047.3,1410.88,1352.05,1226.02,1169.34,1656.85,1188.89,,1028.77,1191.06,1325.15,1121.27,2192.7,105720.75,,1231.0,1362.8,1196.78,1148.56,2265.26,109859.14,1240.35,1548.68,1280.66,1198.13,1351.19,1350.14,1330.41,1195.75,1141.64,1799.88,1623.19,1151.15
10/03/2011,988.35,700.14,1045.32,1404.85,1346.44,1210.27,1154.44,1649.02,1173.48,,1025.27,1185.92,1319.57,1116.52,2183.32,105255.49,,1223.05,1354.14,1188.77,1141.22,2250.68,109136.07,1232.66,1543.58,1270.46,1190.87,1332.61,1343.49,1324.99,1192.19,1138.31,1794.64,1603.51,1145.46
11/03/2011,985.98,699.82,1042.98,1403.2,1344.88,1207.92,1152.36,1654.58,1168.17,,1024.89,1185.11,1318.51,1115.82,2181.82,105190.77,,1221.86,1352.67,1188.27,1140.2,2248.5,109042.11,1231.87,1545.23,1271.47,1190.13,1341.15,1340.34,1325.78,1192.51,1138.67,1795.32,1596.71,1143.91
14/03/2011,983.79,698.44,1042.29,1400.96,1342.73,1199.96,1144.98,1657.39,1159.21,,1028.34,1183.53,1316.77,1114.34,2178.95,105046.13,,1218.6,1349.15,1184.84,1137.24,2242.6,108747.92,1231.23,1543.48,1265.07,1189.5,1342.39,1334.14,1324.12,1190.5,1136.78,1792.07,1596.66,1141.58
15/03/2011,979.34,697.07,1040.64,1394.38,1336.57,1189.83,1135.52,1650.38,1149.74,,1028.36,1177.77,1310.66,1109.05,2168.28,104540.73,,1209.88,1339.9,1176.01,1129.27,2226.39,107983.61,1211.42,1538.65,1259.01,1170.72,1332.07,1325.38,1319.85,1186.68,1133.23,1785.35,1566.68,1135.96
16/03/2011,978.77,696.36,1041.98,1393.36,1335.57,1186.76,1132.41,1645.43,1146.79,,1024.92,1177.39,1310.35,1108.63,2167.53,104524.87,,1210.07,1340.31,1176.34,1129.33,2226.66,108029.2,1216.95,1536.36,1259.11,1175.89,1340.49,1324.24,1319.18,1187.59,1134.04,1786.15,1588.13,1134.7
17/03/2011,978.98,695.65,1041.31,1398.88,1340.86,1193.93,1139.46,1645.58,1155.47,,1028.46,1180.47,1313.78,1111.61,2173.4,104798.27,,1214.73,1345.52,1181.0,1133.8,2235.54,108447.09,1224.99,1539.27,1263.44,1183.67,1358.55,1328.8,1321.82,1188.58,1135.08,1787.3,1603.16,1140.4
18/03/2011,980.12,694.51,1040.67,1399.86,1341.81,1197.31,1142.91,1644.95,1158.03,,1024.7,1180.27,1313.53,1111.53,2173.17,104764.49,,1216.02,1346.83,1182.66,1135.15,2238.11,108531.54,1227.29,1538.63,1265.36,1185.9,1363.97,1330.02,1321.47,1188.26,1134.87,1786.17,1603.72,1140.7
21/03/2011,982.16,696.17,1041.66,1401.52,1343.36,1199.7,1145.2,1655.27,1157.8,,1030.94,1183.3,1316.75,1114.3,2178.75,105026.24,,1218.56,1349.5,1185.26,1137.49,2242.85,108749.19,1231.93,1542.53,1265.82,1190.24,1384.53,1332.01,1326.39,1190.13,1136.62,1787.94,1608.13,1142.39
22/03/2011,981.52,699.21,1041.15,1401.39,1343.25,1199.18,1144.68,1646.04,1158.33,,1028.47,1182.91,1316.34,1113.96,2178.13,104993.06,,1217.65,1348.59,1184.32,1136.65,2241.3,108668.73,1227.13,1542.39,1265.78,1185.76,1386.22,1332.19,1327.58,1190.58,1137.03,1790.18,1611.72,1142.32
23/03/2011,982.09,695.96,1041.1,1403.03,1344.8,1206.01,1150.88,1652.64,1164.18,,1029.94,1183.37,1316.79,1114.35,2178.9,105033.45,,1219.39,1350.32,1185.91,1138.16,2244.34,108824.0,1227.79,1543.64,1270.38,1186.36,1381.78,1335.42,1326.48,1188.57,1135.13,1786.41,1610.49,1144.36
24/03/2011,983.41,696.16,1040.79,1406.67,1348.23,1207.43,1152.35,1660.83,1163.56,,1033.06,1185.61,1319.2,1116.48,2182.28,105229.02,,1221.92,1353.03,1189.08,1140.57,2248.93,109046.26,1236.46,1546.31,1269.98,1194.56,1386.91,1335.2,1328.88,1188.01,1134.71,1784.78,1612.59,1148.58
25/03/2011,983.75,697.4,1041.05,1407.03,1348.62,1206.53,1151.43,1665.42,1160.06,,1033.65,1185.56,1319.1,1116.44,2192.74,105222.76,,1221.06,1351.95,1187.58,1139.74,2247.29,108965.25,1230.36,1548.16,1269.84,1188.86,1393.34,1334.29,1331.02,1189.52,1136.09,1786.78,1607.19,1149.05
28/03/2011,984.66,697.11,1041.86,1406.77,1348.39,1202.24,1147.44,1663.71,1156.08,,1031.62,1184.47,1317.89,1115.42,2180.87,105121.98,,1219.79,1350.58,1186.11,1138.59,2244.87,108845.84,1229.63,1545.21,1266.33,1188.18,1388.25,1331.2,1330.38,1190.07,1136.6,1788.22,1596.58,1148.65
29/03/2011,985.42,696.79,1042.36,1405.04,1346.74,1198.6,1144.08,1667.73,1149.92,,1033.9,1184.72,1318.15,1115.66,2181.38,105139.98,,1219.09,1349.77,1185.63,1137.96,2243.62,108773.07,1231.88,1547.45,1264.86,1190.29,1383.72,1330.59,1328.66,1190.5,1137.01,1789.82,1597.83,1147.29
30/03/2011,986.91,695.85,1044.13,1407.86,1349.42,1195.92,1141.66,1673.08,1143.96,,1038.51,1185.98,1319.54,1116.87,2183.78,105251.33,,1219.48,1350.21,1186.19,1138.38,2244.46,108803.06,1237.4,1549.32,1263.28,1195.52,1390.23,1330.36,1330.23,1188.23,1134.94,1785.08,1599.76,1150.18
31/03/2011,988.0,698.75,1046.21,1407.8,1349.36,1198.35,1143.97,1667.41,1148.2,2020.83,1039.33,1188.39,1322.19,1119.08,2188.23,105468.05,1855.02,1222.22,1353.2,1188.84,1140.89,2249.48,109049.3,1243.91,1549.37,1267.38,1201.62,1399.89,1335.9,1333.41,1190.6,1137.16,1789.36,1613.07,1149.86
01/04/2011,990.46,695.94,1048.14,1412.3,1353.71,1205.25,1150.53,1669.12,1156.33,,1039.99,1190.45,1324.5,1121.06,2192.09,105655.85,,1225.85,1357.07,1192.32,1144.19,2256.27,109382.45,1247.84,1554.09,1273.19,1205.4,1402.11,1341.68,1333.98,1190.91,1137.5,1790.82,1612.84,1154.24
04/04/2011,991.22,695.21,1048.08,1414.93,1356.23,1207.1,1152.3,1667.42,1159.08,,1039.99,1190.6,1324.43,1121.2,2192.36,105668.0,,1226.61,1357.69,1193.15,1144.91,2257.65,109449.93,1246.79,1553.17,1273.63,1204.42,1399.62,1343.92,1334.44,1191.16,1137.75,1789.71,1616.43,1156.28
05/04/2011,991.69,696.2,1050.02,1417.27,1358.46,1207.01,1152.21,1672.78,1158.24,,1036.67,1191.39,1325.52,1121.94,2193.7,105744.4,,1228.06,1359.5,1194.54,1146.25,2260.13,109590.25,1249.11,1553.04,1273.84,1206.65,1398.47,1344.56,1337.01,1193.39,1139.87,1793.05,1622.79,1158.43
06/04/2011,989.55,696.87,1051.66,1419.85,1360.77,1204.04,1149.33,1667.84,1157.0,,1035.42,1191.57,1325.66,1122.04,2194.04,105757.51,,1227.95,1359.31,1194.17,1146.07,2259.94,109575.38,1248.95,1552.71,1272.41,1206.33,1395.61,1343.7,1337.52,1194.43,1140.8,1795.73,1631.17,1161.05
07/04/2011,989.34,696.36,1051.43,1420.29,1361.25,1206.11,1151.31,1670.87,1160.24,,1033.48,1190.98,1324.96,1121.54,2193.06,105707.41,,1228.01,1359.32,1194.31,1146.17,2260.15,109586.91,1246.24,1551.09,1274.62,1203.8,1402.38,1344.76,1337.73,1194.48,1140.88,1795.59,1629.85,1161.55
08/04/2011,988.01,696.87,1050.81,1420.74,1361.49,1208.78,1153.71,1673.1,1162.67,,1033.53,1192.7,1326.78,1123.06,2196.18,105857.64,,1230.76,1362.23,1197.2,1148.58,2265.11,109829.42,1254.95,1552.65,1277.99,1211.84,1402.47,1346.4,1337.3,1195.43,1141.72,1798.3,1653.61,1161.99
11/04/2011,985.9,696.08,1050.01,1418.49,1359.45,1201.21,1146.69,1663.15,1156.19,,1033.46,1190.59,1324.44,1121.15,2192.38,105663.84,,1227.32,1358.47,1193.79,1145.5,2258.9,109511.76,1250.38,1551.19,1272.97,1207.62,1392.0,1340.55,1335.26,1195.8,1142.11,1800.41,1646.33,1159.75
12/04/2011,984.04,698.82,1051.39,1415.57,1356.78,1192.81,1138.94,1657.13,1148.28,,1030.3,1189.05,1322.8,1119.8,2189.66,105520.46,,1223.14,1353.98,1189.63,1141.77,2251.42,109126.86,1243.31,1555.06,1268.7,1200.99,1375.49,1337.91,1333.07,1195.42,1141.81,1802.79,1624.61,1157.27
13/04/2011,984.57,695.38,1051.39,1416.1,1357.25,1193.79,1139.8,1661.66,1148.65,,1032.31,1189.01,1322.68,1119.73,2189.61,105516.33,,1223.87,1354.7,1190.61,1142.4,2252.78,109192.99,1245.31,1554.49,1269.45,1202.86,1390.16,1337.57,1332.84,1195.72,1142.06,1802.4,1626.45,1157.83
14/04/2011,985.24,695.84,1050.02,1413.48,1354.88,1191.36,1137.65,1664.31,1145.19,,1029.02,1187.95,1321.49,1118.84,2187.74,105419.07,,1222.92,1353.64,1189.72,1141.63,2251.11,109104.94,1247.14,1553.22,1267.88,1204.64,1390.33,1334.7,1332.92,1195.57,1142.0,1802.28,1628.2,1155.58
