Date,ON,3M,6M,12M
26/01/2010,0.11875,0.25375,0.46313,0.68375
27/01/2010,0.12000,0.25313,0.46125,0.68313
28/01/2010,0.12000,0.25313,0.46000,0.68250
29/01/2010,0.12125,0.25500,0.46250,0.68375
01/02/2010,0.11875,0.25375,0.46188,0.68375
02/02/2010,0.11875,0.25313,0.46188,0.68313
03/02/2010,0.11875,0.25500,0.46188,0.68313
04/02/2010,0.11875,0.25500,0.46063,0.68313
05/02/2010,0.11875,0.25500,0.46250,0.68375
08/02/2010,0.11750,0.25438,0.46313,0.68313
09/02/2010,0.11750,0.25313,0.46063,0.68313
10/02/2010,0.11750,0.25438,0.45688,0.68313
11/02/2010,0.11750,0.25500,0.45563,0.68313
12/02/2010,0.11750,0.25438,0.45563,0.68313
15/02/2010,0.11750,0.25438,0.45438,0.68313
16/02/2010,0.11750,0.25438,0.45688,0.68313
17/02/2010,0.11750,0.25313,0.45688,0.68313
18/02/2010,0.11750,0.25250,0.45688,0.68313
19/02/2010,0.11750,0.25375,0.45438,0.68188
22/02/2010,0.11625,0.25313,0.45438,0.68063
23/02/2010,0.11625,0.25313,0.45313,0.68063
24/02/2010,0.11625,0.25313,0.45313,0.68063
25/02/2010,0.11625,0.25313,0.45313,0.68063
26/02/2010,0.11625,0.25313,0.45313,0.68063
01/03/2010,0.11750,0.25313,0.45438,0.68063
02/03/2010,0.11750,0.25313,0.45438,0.68063
03/03/2010,0.11625,0.25250,0.45375,0.68000
04/03/2010,0.11875,0.25063,0.45250,0.67938
