,BNPIFEU,BNPIFUS,BNPIFJP,BNPIFCN,BNPIFFR,BNPIFGE,BNPIFGB,BNPIFCH,BNPIFKR,BNPIFUSC,BNPIFBR,BNPIFAU,BNPIFHK,BNPIFTW,BNPIFSG,BNPIFIT,BNPIFSP,BNPIFSW,BNPIFNE,BNPIFRU,BNPIFEM,BNPIFJT,BNPIFE10,BNPIFEU2,BNPIFEU5,BNPIFE30,BNPIFJ10,BNPIFU10,BNPIFUS2,BNPIFU30,BNPIFUS5,BNPIFA10,BNPIFAU3,BNPIFI10,BNPIFF10,BNPIFG10,BPFXEUR1,BPFXGBP1,BPFXCHF1,BPFXJPY1,BPFXAUD1,BPFXNZD1,BPFXNOK1,BPFXSEK1,BPFXCAD1,BPFXCZK1,BPFXPLN1,BPFXHUF1,BPFXTRY1,BPFXZAR1,BPFXSGD1,BPFXMXN1,BPFXINR1,BPFXKRW1,BPFXPHP1,BPFXTWD1,BPFXBRL1,BPFXCLP1,BPFXCOP1,SPGSCLP ,SPGSHOP ,SPGSGOP ,SPGSBRP ,SPGSHUP ,SPGSNGP ,SPGSIAP ,SPGSICP ,SPGSIZP ,SPGSIKP ,SPGSILP ,SPGSGCP ,SPGSSIP ,BNPXCEB5,BNPXCEX5,BNPXCIG5,BNPXCHY5
14/09/2009,181.237453,158.0619339,70.55874708,143.2630489,147.7024181,147.9379773,116.3844251,208.3405034,348.5519741,158.5875753,79.12469465,194.211533,225.6188408,120.4085,81.6581128,92.31321235,314.0429802,337.4227212,145.7745202,137.5696,120.0385294,68.35950909,162.5720101,117.748892,141.9178313,95.1410436,171.5327627,171.7761213,123.0220323,179.7496047,148.1126164,105.0460171,121.8282603,130.2895913,100,141.2599702,116.7242601,136.5453665,102.6163529,74.34504547,167.8794041,177.939,146.2608659,110.4433,123.4882782,170.6276,207.3644,224.9734,457.1621,158.7483,98.7011,156.9276,143.2167,102.3034,164.8726,86.1349,226.0403,101.5642,144.7173,343.1828086,221.248551,472.161,538.6399,482.7500683,1.320466,74.79386691,509.1451564,80.51265276,348.2245103,236.0461,150.6616722,195.5961903,102.5688308,121.2104444,97.9123,102.8484
15/09/2009,181.8619599,158.6789071,70.54120948,143.5415733,148.4840362,148.1088775,117.0278302,207.7680385,352.9095192,159.9677738,79.63907033,194.3993901,224.9020457,122.0011,81.8830177,92.42201914,316.3486734,336.6779022,146.4735766,141.1645,121.1087023,68.24861668,162.2172895,117.7257964,141.7916432,94.94580273,171.5710946,170.8587433,122.9600597,178.488985,147.9287963,105.1249972,121.9444358,130.3028992,100,141.1550444,116.4700591,135.0478174,102.1679502,73.88047273,167.5748361,177.8126,146.4840478,111.0073,124.0190486,170.9022,208.1782,225.2274,461.7876,159.7866,98.722,157.4382,143.3436,102.524,165.1269,85.9962,227.3357,101.6561,145.6399,352.7307721,225.7033706,471.9501,550.0887,495.03862,1.3134419,75.63402016,514.537755,81.68205759,350.5278446,242.6232,151.4430657,200.0322094,102.6228618,121.8430825,98.2013,103.8912
16/09/2009,184.1885505,161.0168056,70.7012096,147.6699889,150.8581364,150.0460467,118.7245895,210.9718678,361.0319091,163.153737,81.17107575,199.3161706,230.6706309,123.9106,83.16144139,93.89332853,320.906473,338.9041091,148.4376708,143.5514,124.399263,68.1685449,161.675552,117.7092288,141.5958405,94.74879641,171.267275,171.6803075,122.8359866,179.6915116,147.6753475,105.0849271,121.8434684,130.2961249,100,140.4446078,117.1806843,135.6328013,102.6727175,74.03410625,169.7394127,180.6414,147.9737442,112.3168,125.4203279,173.4801,210.7006,228.1712,463.7198,161.185,99.33,159.3179,143.9987,103.6542,165.9763,86.2388,228.7966,102.7084,147.5949,360.4977426,231.1661295,481.018,563.6404,510.8890194,1.43987,78.59503051,532.4163371,85.14615503,361.835159,256.9861,153.5360221,205.0918607,102.7942702,122.657755,98.4828,105.5832
17/09/2009,185.5867691,160.8410132,71.8830472,149.5247565,151.7520713,150.9632979,119.9667255,211.3114287,363.1803207,162.7326794,80.91735328,202.4874337,234.4550408,124.123,83.10766689,94.48004571,321.1722562,341.6132248,149.015039,142.6919,123.0616632,68.75980151,161.2712329,117.6247236,141.3121854,94.43437046,171.029279,170.6338569,122.915757,178.5775415,148.088183,104.5695969,121.5432137,130.1284396,100,139.99569,117.6348528,135.9206428,103.1563118,73.97723025,170.6011534,181.0006,148.4516018,112.9962,126.514642,174.473,212.5496,228.8868,466.7599,160.2493,99.368,159.0799,145.2802,104.0079,167.2347,86.8501,227.5468,102.6666,147.5172,360.8440562,232.9455397,501.0516,562.9395,511.7449359,1.360471,80.17287237,529.3674011,86.12801912,367.551637,255.1029,152.5276606,203.1503704,102.7485675,122.9645197,98.3675,104.9727
18/09/2009,185.2479871,160.9112101,71.64246318,148.9755183,151.4783442,150.5252409,120.0972985,211.9484496,363.5759852,163.5114791,81.52490791,200.636837,233.530106,124.7686,82.5798167,94.45250898,321.8868835,339.8573909,149.1080053,143.8244,123.3157497,68.75358957,161.3668126,117.6597935,141.3399965,93.926116,171.1051995,171.1293429,122.8093538,179.6356856,147.5811587,104.9606712,121.7077244,130.1916635,100,139.9260672,117.4597954,133.8934314,103.2028149,73.83683364,169.24507,180.1915,147.6347822,113.0514,125.275652,174.0936,211.6734,228.0594,463.4293,158.6853,99.1285,158.5857,144.6218,103.6098,167.0838,86.5269,228.1339,102.6666,148.3776,358.617832,231.2780697,494.9361,560.7588,507.1611512,1.4215469,78.1647169,511.9036695,84.03191094,358.6523351,244.8718,152.0460035,200.7970565,102.5920679,122.7894574,98.2832,104.5595
21/09/2009,184.1807227,160.4590298,71.64246318,146.530755,150.9804637,149.2455425,119.3033322,210.9473789,362.7076596,163.1166886,81.76654557,200.2058912,231.6874721,124.3099,82.5798167,92.74930471,319.5996388,336.5750382,148.0253437,138.3362,122.4596424,68.75358957,161.1382279,117.7019805,141.3886086,93.41937983,171.1051995,171.0432945,122.8093538,179.2576555,147.6562312,104.6476886,121.5760851,130.0820944,100,139.9143422,116.932956,132.9949986,102.5572813,73.1024842,167.9560648,178.7457,146.2623801,111.6953,123.836254,173.3222,208.7998,226.4563,459.6839,158.1235,99.081,157.3853,144.6218,103.8709,167.0838,86.6481,226.6165,102.927,148.4777,345.9531817,222.1443908,478.4874,540.6649,485.5668485,1.3503931,76.76105547,513.1481295,84.34081687,363.7196429,248.1885,151.2334235,198.6202266,102.6340955,123.0589429,98.3503,104.3884
22/09/2009,184.7433133,161.4535866,71.64246318,147.6209341,151.6551809,150.4825997,119.5424719,212.529967,367.914648,164.2861623,82.50836707,199.7953969,234.1539924,124.114,83.07874679,92.91326353,323.1239788,340.8956729,148.7198169,143.5688,124.47946,68.75358957,161.0338878,117.6868715,141.3377695,93.59726207,171.1051995,170.3813728,122.8891242,178.0432269,147.865624,104.4879243,121.5087459,129.9846016,100,139.6279782,118.017037,134.5729936,103.6230837,73.97629086,170.6394837,183.4923,148.5209487,113.7184,125.3459307,174.9298,211.0086,229.2937,462.6626,160.4674,99.3896,157.8085,144.6706,103.9268,167.4632,86.6586,228.0748,103.7038,151.3126,355.0064211,229.4114976,489.2423,554.6839,495.9223753,1.38032,76.95572883,519.8888777,85.48816318,371.1322112,256.6769,152.8291295,201.3853642,102.8288194,124.5978628,98.4662,105.4347
23/09/2009,184.883921,160.1472433,71.64246318,146.7452051,151.0415163,149.7432589,119.2447645,212.2530144,367.1640835,162.525875,81.13649311,202.584625,233.1167617,122.779,83.38944093,93.40960835,322.8009261,341.0802843,148.4921049,142.4654,122.9546304,68.75358957,161.3520154,117.7151756,141.4554801,94.18407498,171.1051995,170.579086,123.0308672,178.2986947,148.2327577,104.1746251,121.3764897,129.958209,100,139.8525794,117.9175926,134.9459918,103.6557616,73.78064083,170.4022901,183.7509,149.3655272,113.6278,124.9943622,174.4611,209.5863,229.0181,461.7528,159.1283,99.3036,157.1585,145.3169,104.636,168.7034,86.8231,229.912,103.861,151.5579,341.2039124,222.7914925,477.0112,535.2131,475.2669994,1.451779,76.29999299,508.0666,83.57959575,373.8124696,250.9711,152.6628019,198.9732223,102.8973524,125.2640844,98.4112,106.09
24/09/2009,182.1976505,158.3167228,72.49822424,142.1608368,148.8053286,147.6007216,118.0722657,209.9698465,363.6155136,159.4336109,80.51529515,201.7401731,227.0246147,121.2466,82.6177569,92.44625194,318.7131539,333.0439037,146.626223,140.1366,120.1589025,69.54150682,162.1596116,117.8675747,141.9223882,94.88530453,171.0643908,171.5433094,123.1018027,179.5930368,148.5051962,104.6434015,121.4753198,130.6372243,100,140.5448096,117.3350486,132.0622615,103.3419377,73.97432667,169.6225447,183.1192,149.1962481,112.3605,123.5320052,173.3331,208.5823,228.4483,461.5103,158.8707,99.2244,156.6555,144.9437,104.6799,168.1257,86.5107,230.0023,103.6314,150.7428,325.9667242,212.8863429,461.8278,510.9136,455.4397012,1.495143,74.87583863,494.2324668,81.80342277,357.3330319,243.1853,150.3307495,191.7367689,102.731412,124.8202201,98.2381,105.6336
25/09/2009,181.7657461,157.5971541,71.37060186,142.3057131,148.2723343,147.0758109,118.3748114,208.7578441,361.8519748,158.4009613,80.91059943,202.2630046,226.657918,122.006,82.62588742,92.95137043,317.314123,332.2244317,145.4752962,140.6418,120.7207472,67.99921081,162.7082068,117.8330662,142.0265718,95.94132376,171.4653064,171.9462367,122.9777296,180.5358448,148.4888651,105.1548101,121.7397928,131.0314548,100,141.3636223,117.206379,131.0473875,103.2669139,74.97332885,169.0483802,182.1493,149.4922089,111.6673,123.1686944,173.3158,207.5029,229.527,461.6439,159.7408,99.2356,155.6971,145.3198,105.1976,168.4746,86.5233,228.7064,102.9233,150.4266,326.6098587,212.351261,457.6102,512.7049,451.7670044,1.5110229,73.87790309,496.7421246,82.48741019,353.1242507,244.7031,149.2322939,188.9716313,102.5528075,124.4055515,98.0945,105.1817
28/09/2009,185.6006118,160.2306397,69.31550144,138.6522123,150.9931882,150.4836544,119.7858961,210.285511,358.9767097,162.2906473,82.14600355,200.3910856,221.8106679,120.959,81.63483506,94.27974044,323.3331051,337.915807,147.8105989,143.8011,122.4864782,66.52987421,162.7236961,117.8221723,142.0209067,96.25321777,171.7541992,172.3273689,123.0131973,181.5917219,148.6567338,105.8726759,121.8397671,130.9801371,100,141.232528,116.7151395,130.5266636,102.8992391,75.35736995,169.6150367,182.1387,148.8078247,111.0595,122.9326212,172.3959,207.152,228.1225,460.3854,160.2296,98.9686,155.751,145.3198,104.8839,167.9688,86.4074,230.1868,102.7285,150.8702,330.6665008,213.9937935,463.7257,516.2875,455.7990747,1.4749879,74.55822665,498.3598675,82.3770887,349.9414267,247.1203,149.6082637,190.5601258,102.6290009,124.7898169,98.1417,105.2079
29/09/2009,185.3995736,159.8726553,69.83581075,141.2962672,150.904935,150.3235193,119.8852729,211.1705669,362.5510875,161.7341378,82.01721581,203.5032645,226.3846973,123.2304,82.41220456,94.66701964,322.8256565,333.4256836,148.1949331,144.3761,122.3927857,66.61457801,163.0052412,117.7682537,142.0885368,96.72032835,171.7519268,172.1731045,122.9600597,181.5111,148.6101458,105.3544405,121.4411123,131.1031936,100,141.4605481,116.0299147,130.9792621,102.1056881,74.68416648,169.8641838,181.5926,147.8887513,110.1347,123.2425658,171.7295,204.0966,226.5127,459.8964,159.6694,98.9624,155.2607,144.9473,105.3474,167.779,86.5106,229.9833,102.5956,150.8628,330.0233663,214.8524262,459.5081,515.976,453.2308191,1.48873,75.32666413,495.5184026,82.59773167,358.0659172,249.9873,149.6533108,190.3600829,102.6504343,125.0585525,98.1531,105.1788
30/09/2009,183.7953104,159.1774855,69.95829277,139.7763212,150.0374877,149.0026438,118.9965966,211.4184116,358.4687649,159.9281771,82.37767853,202.919411,225.5014925,124.7883,82.53673678,94.40873044,319.7022883,330.8242108,147.4946493,143.5166,123.32909,67.04727198,163.1147915,117.7433704,142.0790074,97.01543866,171.8928117,172.435071,123.0752979,181.8755278,148.8004223,104.1942129,121.0721941,130.9442987,100,141.7725673,116.6161854,131.4521533,102.2869635,75.30032315,172.368201,183.9304,149.4334609,110.7617,124.9576455,171.6994,204.9316,227.7996,461.8306,156.6072,99.6479,155.8381,144.9473,105.9513,168.4514,87.1284,231.9218,101.7794,150.6152,349.3171965,228.0178626,471.95,543.6245,483.6889951,1.478347,76.86352012,510.845851,86.39279356,373.9171479,255.7212,151.895269,196.0080418,102.5116514,124.8269949,98.0058,104.3247
01/10/2009,180.2932714,155.2372566,69.09875336,139.7763212,147.3672006,146.5854907,117.2183592,209.4639632,353.2298929,154.6565284,80.93453669,201.0799226,225.5014925,125.2595,82.20244165,92.91647698,314.7296376,324.6810421,145.2979706,145.4795,120.0787055,66.0378118,163.9139888,117.8478775,142.5475046,97.15187972,171.8557541,173.0160393,123.2525087,182.2854382,149.5869746,104.7801359,121.2033635,129.9670837,100,142.7408804,116.1737855,131.4188154,101.9619247,75.23217443,171.3995701,183.4583,149.4461795,110.4585,124.968862,170.3304,203.9757,226.834,458.7957,154.5228,99.3317,154.8892,145.6442,106.5988,169.4525,87.3503,231.8297,101.2201,151.1637,350.3560694,227.3956985,481.2287,544.9485,485.4286669,1.363829,75.49058861,496.0784188,83.83334094,364.0336779,244.9842,150.6010319,193.4429193,102.2507173,123.7933178,97.7706,102.9352
02/10/2009,177.1782883,154.5444867,67.34423118,135.6776204,144.4496357,144.0663237,116.0265469,205.7609831,353.2298929,153.6615152,81.8635565,197.5168678,219.3436761,122.4642,80.76300639,91.14194801,308.7984749,321.6055954,142.2537162,140.2295,119.9181563,64.44982003,164.2070378,117.8835663,142.6380847,97.91765382,172.1742323,174.9299088,123.2701785,185.1084782,149.4894943,106.1936953,121.8579595,130.5237083,100,143.3709942,116.5204678,130.6351327,102.5959534,75.55951033,169.3050353,182.4651,149.5948665,110.2152,123.940007,170.9774,205.0248,229.8596,460.1876,155.1037,99.2974,153.6027,145.6442,106.5988,169.7616,86.8816,231.2019,100.4617,151.1065,346.0520313,223.5879009,473.4261,536.3035,480.7345393,1.4407851,73.26726686,487.1391736,82.36605944,360.9137431,236.6082,151.1433294,190.9719217,101.9978605,123.0549529,97.5997,102.4018
05/10/2009,178.8320355,156.8039886,66.99720231,137.2388501,145.2955701,144.8868087,116.5711266,206.7594579,344.2921563,156.3362502,83.42061499,196.4735814,219.9515693,122.3856,80.5515457,91.69209816,315.0168386,324.1881159,143.0022783,140.3166,123.1552005,63.90713399,164.3109351,117.8789529,142.6806995,98.05483306,172.1599896,174.3547431,123.2791415,184.1227379,149.5067116,105.388314,121.3225482,130.6904885,100,143.9226647,116.7047439,131.0525814,102.7043319,75.27325154,170.8999916,183.666,150.4091625,109.917,124.636309,170.4953,205.938,230.4587,463.0339,156.9047,99.4788,154.2052,146.6627,106.7536,170.8547,86.8527,233.5492,100.6701,150.708,348.3276804,222.9407992,465.6235,536.0699,484.3242258,1.522932,72.64227989,490.4991787,81.97993425,366.4626535,233.6288,153.1739129,194.5607344,102.3018836,124.1569317,97.9408,104.259
06/10/2009,183.4261394,159.1012888,66.93442975,141.3595864,148.9955813,148.8296559,119.2350628,210.0537176,342.8231345,159.2240622,83.80887673,196.6630281,224.6136362,124.6428,80.95404078,94.29594827,322.6222405,330.3928338,146.7903762,146.734,125.0679853,64.22963484,163.8894732,117.8448211,142.5479507,97.62071473,172.0470077,173.8030709,123.2436737,183.2687697,149.3017497,105.631345,121.3225482,130.5642531,100,143.8510082,117.6594688,130.9538963,103.5311409,75.97036685,174.2311732,187.5264,153.0042705,111.9629,126.8532414,171.4036,209.3834,232.9781,468.2099,160.4537,100.3266,156.0801,147.8154,107.0286,171.7195,87.205,235.4529,101.0134,152.2377,350.6528223,225.7530863,486.2898,540.1977,489.5159086,1.490256,73.94349563,506.7391883,84.19739317,378.6075316,240.2059,156.4710122,203.5033383,102.4513077,125.1863831,97.9586,105.3013
07/10/2009,183.1199437,159.4308745,67.78583281,145.2557958,149.335041,149.0503868,118.9383226,209.8964106,342.7500408,159.4404717,83.74597552,201.4594335,229.4048153,125.5414,81.51592383,94.4327389,320.5499664,326.9404968,147.3698265,148.7899,124.9342718,65.2623289,164.4302285,117.8486041,142.7584384,98.12728482,172.1087002,174.3236071,123.3589119,183.5752461,149.7991526,105.7107674,121.3225482,130.9691437,100,144.0779556,117.1316486,130.7919175,102.7470645,75.70366452,173.7320887,186.6209,151.9948543,110.2474,126.4532139,169.7765,206.3998,230.0951,467.0411,159.4453,100.232,156.3518,149.1385,106.9565,171.1412,87.0076,234.7918,101.0779,153.0546,344.1720527,221.6342465,480.1743,529.9171,475.0458075,1.497585,74.75290001,504.9554501,84.7821028,389.4961328,240.7399,157.1779048,205.9154802,102.2066194,124.8222836,97.8093,104.6343
08/10/2009,184.8834344,160.7966151,68.18088197,147.0789113,150.6109127,150.5663605,119.6559675,210.855227,344.9064581,160.8618351,85.23406981,203.8290501,232.1460763,123.5797,81.68171158,95.3064279,322.3338065,331.0410392,149.4484172,155.7299,126.8068805,65.40274245,164.5304476,117.8220867,142.7800096,98.2651491,172.036007,174.5262738,123.2791415,184.1568853,149.5206373,105.0646459,120.8862889,131.197004,100,144.3924938,117.7864712,132.3255827,103.2028149,76.26448238,176.6804611,188.4325,153.0434358,111.1387,126.9242211,170.0682,207.0115,230.2407,470.0607,161.7549,100.9928,157.9808,151.0342,107.514,172.216,87.0389,237.3972,101.6167,155.2177,354.7890063,229.7780717,483.2025,549.2967,491.4625998,1.51487,77.45663973,524.5018765,91.33550492,407.2018415,255.3379,158.9693922,209.6219489,102.351731,125.0211323,97.8694,105.3053
09/10/2009,184.4915459,161.6411784,69.18366504,147.6618468,150.1690356,150.3695141,119.7901518,210.3770055,352.66825,162.7369919,85.63145203,203.831595,232.179116,124.7031,81.84850054,95.53100204,320.0351969,332.7039168,149.8063356,160.8231,127.1279789,66.14890362,163.4508674,117.5649385,142.1067564,97.14981164,171.598445,173.4508102,123.1196006,181.9314955,148.6630637,105.381983,120.9851252,130.6075738,100,143.327378,117.7373374,130.9517221,103.1774847,75.38717434,176.8180749,186.8781,154.0339759,111.0181,128.6538473,169.2818,205.9025,229.8592,469.8661,161.4453,100.8781,158.8691,150.2326,107.4254,171.5559,86.9177,237.5162,100.8731,156.4069,355.2431436,230.4136208,489.5345,550.5839,488.3188403,1.464483,77.40962542,516.5776893,89.27401477,391.6312144,251.2633,157.8102964,208.1511103,102.3874171,125.0496582,97.9224,105.078
12/10/2009,186.6603793,162.3721467,69.18366504,146.0119412,152.1644134,152.5215235,120.9970752,213.6283583,350.3175382,162.5842899,85.63145203,203.1050823,229.808552,125.2103,82.69531077,97.18134636,321.3148621,337.3442142,152.5181677,167.5483,127.7031639,66.14890362,163.8742169,117.6657062,142.2971696,97.16944593,171.598445,172.9640988,123.208206,180.1586649,149.0362741,104.2736828,120.6550056,130.744661,100,144.1450703,118.1521794,129.7608577,103.4533133,75.1372957,177.1588986,186.7225,153.6954177,110.9904,129.2867933,170.5531,208.1898,232.9346,471.8415,162.8312,100.5424,159.5827,149.8904,106.7471,171.1172,86.4635,237.5162,100.8731,156.4069,362.6085289,235.4614444,499.9893,560.8289,497.3340555,1.501777,78.90024436,520.101671,91.68348966,392.9702475,256.3664,159.1495805,209.6807769,102.5968408,126.035193,97.9224,105.078
13/10/2009,184.7186217,162.0229619,69.72161096,147.5115354,150.5421597,150.5152796,120.0285673,211.4847853,347.8305173,161.9276126,86.3189392,204.9572488,231.7696011,125.1229,82.7593555,96.26233816,316.8255665,334.5711658,151.8918064,162.3854,127.8368774,66.41034921,164.0262049,117.7310668,142.491978,97.03234505,171.4022189,173.4145793,123.3056463,180.8994225,149.2561745,104.5087556,120.819118,130.5086227,100,143.9770857,118.2771223,130.266966,103.5839282,75.22013312,177.1739146,186.8731,154.1728715,110.8863,130.0062295,169.9502,208.1786,232.459,471.164,161.7376,100.4136,160.0627,149.8904,107.4047,171.5353,86.3179,238.9058,100.7736,159.0987,367.2958643,239.2341063,502.9922,568.2269,506.1999534,1.428846,77.24820331,508.4873232,88.59900667,379.0226826,242.3302,160.27749,209.9161166,102.5903155,126.3301621,98.0335,105.4941
14/10/2009,188.8567557,164.8586387,69.70341051,150.942546,153.4120444,154.0495825,122.0366515,214.3997791,353.294787,165.1706185,88.40368078,206.9349549,236.3357519,126.9301,83.76135917,97.93866978,324.1138457,343.9149125,154.4847096,167.7806,132.1172588,65.88809745,163.3065564,117.6421722,142.1759298,96.18626372,171.6589735,172.5920244,123.2170409,179.2433448,148.8006755,104.1530914,120.6865802,130.0202902,100,142.9297788,118.8883031,131.1271086,104.2652335,75.4791495,178.5935196,187.8312,155.9120955,112.1015,130.3895198,171.2767,210.5864,235.4566,476.463,163.4057,100.8903,160.9886,151.6071,107.4103,171.8903,86.5504,241.8823,101.1574,158.7818,371.6713542,242.0421708,510.4809,574.9319,513.8672646,1.398051,77.1463453,515.2008185,88.98341395,387.2828164,244.0097,160.2324429,210.7162327,102.9660004,127.9608856,98.1733,106.4922
