,FSTEMIB,CAC 40,DAX,IBEX,SX5E
10/07/2015,22937.400391,4903.069824,11315.629883,11036.099609,3528.8100590000004
13/07/2015,23167.0,4998.100098,11484.379883,11224.200195,3590.429932
14/07/2015,23097.5,5032.470215,11516.900391,11258.299805,3607.1899409999996
15/07/2015,23392.699219,5047.240234000001,11539.660156,11335.700195,3623.8701170000004
16/07/2015,23783.099609,5121.5,11716.759766,11510.599609,3676.4099119999996
17/07/2015,23765.400391,5124.390136999999,11673.419922,11480.700195,3670.3400880000004
20/07/2015,24031.199219,5142.490234000001,11735.719727,11556.099609,3686.580078
21/07/2015,23712.900391,5106.569824,11604.799805,11458.599609,3647.959961
22/07/2015,23681.099609,5082.569824,11520.669922,11484.299805,3635.580078
23/07/2015,23633.0,5086.740234000001,11512.110352,11441.900391,3634.639893
24/07/2015,23507.699219,5057.359863000001,11347.450195,11309.299805,3600.0
27/07/2015,22809.300781,4927.600098,11056.400391,11145.400391,3513.100098
28/07/2015,23328.0,4977.319824,11173.910156,11252.400391,3554.110107
29/07/2015,23248.900391,5017.439941,11211.849609,11282.900391,3575.530029
30/07/2015,23396.099609,5046.419922,11257.150391,11168.599609,3583.790039
31/07/2015,23538.0,5082.609863000001,11308.990234,11180.700195,3600.6899409999996
03/08/2015,23714.400391,5120.52002,11443.719727,11265.900391,3635.399902
04/08/2015,23473.199219,5112.140136999999,11456.070313,11150.5,3619.3100590000004
05/08/2015,23911.800781,5196.72998,11636.299805,11279.5,3676.75
06/08/2015,23811.099609,5192.109863000001,11585.099609,11253.599609,3668.469971
07/08/2015,23705.0,5154.75,11490.830078,11178.200195,3637.8000490000004
10/08/2015,23966.400391,5195.410156,11604.780273,11311.700195,3674.9399409999996
11/08/2015,23698.5,5099.029785,11293.650391,11152.299805,3674.9399409999996
12/08/2015,22997.599609,4925.430176,10924.610352,10880.099609,3484.4099119999996
13/08/2015,23356.0,4986.850098,11014.629883,10947.900391,3484.4099119999996
14/08/2015,23248.5,4956.470215,10985.139648,10879.299805,3484.4099119999996
17/08/2015,23408.0,4984.830078,10940.330078,10900.299805,3497.899902
18/08/2015,23389.699219,4971.25,10915.919922,10897.900391,3497.899902
19/08/2015,22975.300781,4884.100098,10682.150391,10782.400391,3429.8400880000004
20/08/2015,22378.699219,4783.549805,10432.19043,10587.0,3353.47998
21/08/2015,21746.199219,4630.990234000001,10124.519531,10271.700195,3247.26001
24/08/2015,20450.400391,4383.459961,9648.429688,9756.599609,3073.389893
25/08/2015,21649.699219,4564.859863000001,10128.120117,10115.400391,3218.01001
26/08/2015,21473.800781,4501.049805,9997.429688,9984.5,3170.72998
27/08/2015,22201.199219,4658.180176,10315.620117,10290.200195,3280.780029
28/08/2015,21993.699219,4675.129883,10298.530273,10352.900391,3286.590088
31/08/2015,21941.900391,4652.950195,10259.459961,10259.0,3269.6298829999996
01/09/2015,21451.400391,4541.160156,10015.570313,9992.799805,3188.72998
02/09/2015,21612.0,4554.919922,10048.049805,9938.299805,3198.860107
03/09/2015,22177.400391,4653.790039,10317.839844,10042.400391,3270.090088
04/09/2015,21472.699219,4523.080078,10038.040039,9821.799805,3180.25
07/09/2015,21622.300781,4549.640136999999,10108.610352,9805.400391,3197.969971
08/09/2015,21941.300781,4598.259765999999,10271.360352,9866.200195,3233.840088
09/09/2015,22126.599609,4664.589844,10303.120117,10037.799805,3233.840088
10/09/2015,21901.5,4596.529785,10210.44043,9859.0,3221.139893
11/09/2015,21762.599609,4548.720215,10123.55957,9737.900391,3187.939941
14/09/2015,21553.800781,4518.149902,10131.740234,9696.400391,3175.6201170000004
15/09/2015,21903.599609,4569.370117,10188.129883,9782.5,3207.600098
16/09/2015,22059.199219,4645.839844,10227.209961,9976.799805,3251.790039
17/09/2015,22099.5,4655.140136999999,10229.580078,10106.599609,3255.790039
18/09/2015,21514.900391,4535.850098,9916.160156,9847.200195,3157.300049
21/09/2015,21755.400391,4585.5,9948.509766,9856.799805,3157.300049
22/09/2015,21031.800781,4428.509765999999,9570.660156,9550.200195,3076.050049
23/09/2015,21068.900391,4432.830078,9612.620117,9474.599609,3079.98999
24/09/2015,20581.800781,4347.240234000001,9427.639648,9291.400391,3019.340088
25/09/2015,21339.099609,4480.660156,9688.530273,9519.5,3113.159912
28/09/2015,20759.5,4357.049805,9483.549805,9394.200195,3039.439941
29/09/2015,20726.800781,4343.72998,9450.400391,9393.900391,3029.860107
30/09/2015,21295.0,4455.290039,9660.44043,9559.900391,3100.669922
01/10/2015,21142.900391,4426.540039,9509.25,9567.299805,3069.050049
02/10/2015,21395.300781,4458.879883,9553.070313,9603.599609,3088.179932
05/10/2015,21980.099609,4616.899902,9814.790039,9971.299805,3190.389893
06/10/2015,22182.699219,4660.640136999999,9902.830078,10103.299805,3220.090088
07/10/2015,22007.300781,4667.339844,9970.400391,10170.0,3226.399902
08/10/2015,22156.699219,4675.910156,9993.070313,10181.200195,3224.959961
09/10/2015,22257.900391,4701.390136999999,10096.599609,10309.599609,3250.310059
12/10/2015,22091.300781,4688.700195,10119.830078,10246.400391,3247.330078
13/10/2015,22048.5,4643.379883,10032.820313,10115.299805,3221.280029
14/10/2015,21838.199219,4609.029785,9915.849609,10037.599609,3191.570068
15/10/2015,22217.699219,4675.290039,10064.799805,10101.700195,3238.810059
16/10/2015,22337.699219,4702.790039,10104.429688,10231.5,3264.929932
19/10/2015,22419.699219,4704.069824,10164.30957,10207.299805,3272.040039
20/10/2015,22270.099609,4673.810059,10147.679688,10100.599609,3255.719971
21/10/2015,22172.599609,4695.100098,10238.099609,10157.5,3272.22998
22/10/2015,22616.900391,4802.180176,10491.969727,10365.400391,3353.110107
23/10/2015,22736.900391,4923.640136999999,10794.540039,10476.299805,3425.8100590000004
26/10/2015,22629.599609,4897.129883,10801.339844,10478.299805,3414.600098
27/10/2015,22369.900391,4847.069824,10692.19043,10322.400391,3381.01001
28/10/2015,22686.199219,4890.580078,10831.959961,10421.900391,3421.0900880000004
29/10/2015,22442.699219,4885.819824,10800.839844,10397.200195,3413.389893
30/10/2015,22442.5,4897.660156,10850.139648,10360.700195,3418.2299799999996
02/11/2015,22482.400391,4916.209961,10950.669922,10418.200195,3434.5
03/11/2015,22459.5,4936.180176,10951.150391,10465.200195,3442.679932
04/11/2015,22312.599609,4948.290039,10845.240234,10473.5,3439.1599119999996
05/11/2015,22223.699219,4980.040039,10887.740234,10431.200195,3447.48999
06/11/2015,22529.900391,4984.149902,10988.030273,10453.200195,3468.209961
09/11/2015,22107.300781,4911.169922,10815.450195,10325.200195,3418.360107
10/11/2015,22444.0,4912.160156,10832.519531,10336.799805,3425.399902
11/11/2015,22385.099609,4952.509765999999,10907.870117,10377.200195,3448.419922
12/11/2015,21859.300781,4856.649902,10782.629883,10144.0,3387.6999509999996
13/11/2015,21842.599609,4807.950195,10708.400391,10111.400391,3360.649902
16/11/2015,21811.400391,4804.310059,10713.230469,10124.5,3362.2299799999996
17/11/2015,22309.400391,4937.310059,10971.040039,10363.799805,3451.9399409999996
18/11/2015,22091.599609,4906.720215,10959.950195,10261.099609,3431.919922
19/11/2015,22192.0,4915.100098,11085.44043,10354.700195,3448.929932
20/11/2015,22140.099609,4910.970215,11119.830078,10290.299805,3452.4499509999996
23/11/2015,22294.699219,4889.120117,11092.30957,10277.400391,3445.26001
24/11/2015,21948.099609,4820.279785,10933.990234,10207.200195,3409.600098
25/11/2015,22359.199219,4892.990234000001,11169.540039,10227.299805,3462.0600590000004
26/11/2015,22591.5,4946.02002,11320.769531,10332.299805,3498.6201170000004
27/11/2015,22575.199219,4930.140136999999,11293.759766,10310.700195,3488.98999
30/11/2015,22718.0,4957.600098,11382.230469,10386.900391,3506.4499509999996
01/12/2015,22581.300781,4914.529785,11261.240234,10379.200195,3479.639893
02/12/2015,22551.900391,4905.759765999999,11190.019531,10342.0,3468.6599119999996
03/12/2015,21995.699219,4730.209961,10789.240234,10092.900391,3343.340088
04/12/2015,22021.400391,4714.790039,10752.099609,10078.700195,3330.75
07/12/2015,22037.199219,4756.410156,10886.089844,10042.400391,3360.209961
08/12/2015,21538.0,4681.859863000001,10673.599609,9837.099609,3297.459961
09/12/2015,21500.900391,4637.450195,10592.490234,9835.5,3277.209961
10/12/2015,21409.599609,4635.060059,10598.929688,9778.700195,3269.969971
11/12/2015,21015.300781,4549.560059,10340.05957,9630.700195,3203.209961
14/12/2015,20506.599609,4473.069824,10139.339844,9428.5,3139.23999
15/12/2015,21272.699219,4614.399902,10450.379883,9711.599609,3241.51001
16/12/2015,21210.199219,4624.669922,10469.259766,9711.0,3246.780029
17/12/2015,21523.099609,4677.540039,10738.120117,9878.5,3306.469971
18/12/2015,21241.900391,4625.259765999999,10608.19043,9717.099609,3260.72998
21/12/2015,21099.300781,4565.169922,10497.769531,9365.799805,3213.01001
22/12/2015,21060.099609,4567.600098,10488.75,9415.599609,3214.320068
23/12/2015,21456.400391,4674.529785,10727.639648,9641.0,3286.679932
24/12/2015,21456.400391,4663.180176,10727.639648,9682.900391,3286.679932
25/12/2015,21456.400391,4663.180176,10727.639648,9682.900391,3286.679932
28/12/2015,21369.199219,4617.950195,10653.910156,9552.5,3256.48999
29/12/2015,21661.300781,4701.359863000001,10860.139648,9670.400391,3314.280029
30/12/2015,21418.400391,4677.140136999999,10743.009766,9641.900391,3287.97998
31/12/2015,21418.400391,4677.140136999999,10743.009766,9544.200195,3287.97998
01/01/2016,21418.400391,4677.140136999999,10743.009766,9544.200195,3287.97998
04/01/2016,20733.800781,4522.450195,10283.44043,9313.200195,3164.76001
05/01/2016,20983.199219,4537.629883,10310.099609,9335.200195,3178.01001
06/01/2016,20422.400391,4480.470215,10214.019531,9197.400391,3139.320068
07/01/2016,20189.5,4403.580078,9979.849609,9059.299805,3084.679932
08/01/2016,19869.5,4333.759765999999,9849.339844,8909.200195,3033.469971
11/01/2016,19756.099609,4312.740234000001,9825.070313,8886.099609,3027.48999
12/01/2016,19970.099609,4378.75,9985.429688,8915.400391,3064.659912
13/01/2016,20139.900391,4391.939941,9960.959961,8934.5,3073.02002
14/01/2016,19803.400391,4312.890136999999,9794.200195,8787.700195,3024.0
15/01/2016,19195.900391,4210.160156,9545.269531,8543.599609,2952.47998
18/01/2016,18686.900391,4189.569824,9521.849609,8469.299805,2935.389893
19/01/2016,18880.5,4272.259765999999,9664.209961,8554.900391,2980.48999
20/01/2016,17967.900391,4124.950195,9391.639648,8281.400391,2882.590088
21/01/2016,18723.199219,4206.399902,9574.160156,8444.200195,2943.919922
22/01/2016,19028.400391,4336.689941,9764.879883,8722.900391,3023.209961
25/01/2016,18641.5,4311.330078,9736.150391,8567.700195,3001.780029
26/01/2016,18923.800781,4356.810059,9822.75,8692.5,3032.840088
27/01/2016,18848.0,4380.359863000001,9880.820313,8741.0,3043.469971
28/01/2016,18190.0,4322.160156,9639.589844,8590.599609,2979.419922
29/01/2016,18657.300781,4417.02002,9798.110352,8815.799805,3045.090088
01/02/2016,18486.0,4392.330078,9757.879883,8788.5,3021.01001
02/02/2016,17922.400391,4283.990234000001,9581.040039,8528.700195,2951.850098
03/02/2016,17412.0,4226.959961,9434.820313,8314.5,2896.6298829999996
04/02/2016,17626.0,4228.529785,9393.360352,8468.099609,2905.300049
05/02/2016,17250.300781,4200.669922,9286.230469,8499.5,2879.389893
08/02/2016,16441.199219,4066.3100590000004,8979.360352,8122.100098000001,2785.169922
09/02/2016,15913.099609,3997.540039,8879.400391,7927.600098000001,2736.5
10/02/2016,16714.099609,4061.1999509999996,9017.290039,8143.700195,2789.050049
11/02/2016,15773.0,3896.709961,8752.870117,7746.299805,2680.350098
12/02/2016,16514.900391,3995.0600590000004,8967.509766,7920.799805,2756.159912
15/02/2016,17041.800781,4115.25,9206.839844,8179.200195,2833.860107
16/02/2016,16957.800781,4110.660156,9135.110352,8137.600098000001,2821.26001
17/02/2016,17377.900391,4233.470215,9377.209961,8364.900391,2897.719971
18/02/2016,17112.400391,4239.759765999999,9463.639648,8295.400391,2895.149902
19/02/2016,16909.599609,4223.040039,9388.049805,8194.200195,2871.050049
22/02/2016,17504.599609,4298.700195,9573.589844,8387.0,2933.909912
23/02/2016,17163.5,4238.419922,9416.769531,8267.599609,2887.3798829999996
24/02/2016,16719.400391,4155.339844,9167.799805,8013.700195,2820.23999
25/02/2016,17104.5,4248.450195,9331.480469,8215.599609,2877.419922
26/02/2016,17483.800781,4314.569824,9513.299805,8349.200195,2929.159912
29/02/2016,17623.099609,4353.549805,9495.400391,8461.400391,2945.75
01/03/2016,18011.900391,4406.839844,9717.160156,8611.0,2996.389893
02/03/2016,18206.400391,4424.890136999999,9776.620117,8764.5,3022.139893
03/03/2016,18348.5,4416.080078,9751.919922,8767.0,3012.8701170000004
04/03/2016,18279.0,4456.620117,9824.169922,8811.599609,3037.350098
07/03/2016,18059.300781,4442.290039,9778.929688,8786.799805,3021.090088
08/03/2016,18017.599609,4404.02002,9692.820313,8740.299805,3002.01001
09/03/2016,18208.900391,4425.649902,9723.089844,8761.099609,3016.179932
10/03/2016,18118.199219,4350.350098,9498.150391,8766.900391,2970.780029
11/03/2016,18987.800781,4492.790039,9831.129883,9090.599609,3073.800049
14/03/2016,18981.800781,4506.589844,9990.259766,9142.700195,3091.97998
15/03/2016,18765.400391,4472.629883,9933.849609,8988.299805,3067.209961
16/03/2016,18731.699219,4463.0,9983.410156,8962.799805,3062.050049
17/03/2016,18608.0,4442.890136999999,9892.200195,8978.799805,3043.100098
18/03/2016,18611.300781,4462.509765999999,9950.799805,9051.099609,3059.77002
21/03/2016,18696.900391,4427.799805,9948.639648,9021.0,3048.77002
22/03/2016,18698.800781,4431.970215,9990.0,8992.0,3048.77002
23/03/2016,18462.900391,4423.97998,10022.929688,8927.099609,3042.419922
24/03/2016,18165.800781,4329.680176,9851.349609,8789.799805,2986.72998
25/03/2016,18165.800781,4329.680176,9851.349609,8789.799805,2986.72998
28/03/2016,18165.800781,4329.680176,9851.349609,8789.799805,2986.72998
29/03/2016,18171.900391,4366.669922,9887.94043,8808.299805,3004.8701170000004
30/03/2016,18375.300781,4444.419922,10046.610352,8870.200195,3044.100098
31/03/2016,18116.900391,4385.060059,9965.509766,8723.099609,3004.929932
01/04/2016,17776.800781,4322.240234000001,9794.639648,8602.299805,2953.280029
04/04/2016,17639.300781,4345.220215,9822.080078,8597.5,2962.280029
05/04/2016,17109.300781,4250.279785,9563.360352,8387.700195,2962.280029
06/04/2016,17240.900391,4284.640136999999,9624.509766,8398.599609,2909.360107
07/04/2016,16818.199219,4245.910156,9530.620117,8292.900391,2871.570068
08/04/2016,17504.599609,4303.120117,9622.259766,8427.599609,2911.97998
11/04/2016,17722.699219,4312.629883,9682.990234,8497.599609,2924.22998
12/04/2016,17444.800781,4345.910156,9761.469727,8546.299805,2942.090088
13/04/2016,18165.599609,4490.310059,10026.099609,8820.700195,2942.090088
14/04/2016,18329.099609,4511.509765999999,10093.650391,8861.5,3060.860107
15/04/2016,18257.300781,4495.169922,10051.570313,8850.900391,3054.340088
18/04/2016,18358.199219,4506.839844,10120.30957,8881.599609,3064.030029
19/04/2016,18448.0,4566.47998,10349.589844,8971.299805,3112.98999
20/04/2016,18658.400391,4591.919922,10421.290039,9147.200195,3142.52002
21/04/2016,18733.0,4582.830078,10435.730469,9197.200195,3151.689941
22/04/2016,18687.0,4569.660156,10373.490234,9232.799805,3141.1201170000004
25/04/2016,18403.199219,4546.120117,10294.349609,9140.0,3141.1201170000004
26/04/2016,18670.400391,4533.180176,10259.589844,9283.0,3121.290039
27/04/2016,18750.599609,4559.399902,10299.830078,9332.599609,3130.429932
28/04/2016,18976.699219,4557.359863000001,10321.150391,9269.0,3125.429932
29/04/2016,18600.599609,4428.959961,10038.969727,9025.700195,3028.209961
02/05/2016,18420.199219,4442.75,10123.269531,9022.099609,3032.600098
03/05/2016,17966.800781,4371.97998,9926.769531,8764.900391,2974.199951
04/05/2016,17935.699219,4324.22998,9828.25,8654.299805,2938.75
05/05/2016,17923.900391,4319.459961,9851.860352,8689.400391,2938.75
06/05/2016,17842.800781,4301.240234000001,9869.950195,8702.099609,2936.840088
09/05/2016,17685.800781,4322.810059,9980.490234,8660.799805,2955.830078
10/05/2016,17934.699219,4338.209961,10045.44043,8775.200195,2978.969971
11/05/2016,17698.099609,4316.669922,9975.320313,8663.900391,2956.709961
12/05/2016,17651.400391,4293.27002,9862.120117,8663.099609,2935.459961
13/05/2016,17729.5,4319.990234000001,9952.900391,8721.5,2956.6298829999996
16/05/2016,17737.0,4312.279785,9952.900391,8682.099609,2956.6298829999996
17/05/2016,17498.900391,4297.569824,9890.19043,8698.700195,2938.090088
18/05/2016,17713.599609,4319.299805,9943.230469,8775.099609,2956.429932
19/05/2016,17545.599609,4282.540039,9795.889648,8674.700195,2919.219971
20/05/2016,17812.300781,4353.899902,9916.019531,8771.200195,2962.159912
23/05/2016,17325.099609,4325.100098,9842.290039,8714.0,2932.929932
24/05/2016,17904.0,4431.52002,10057.30957,8918.099609,3010.1201170000004
25/05/2016,18201.400391,4481.640136999999,10205.209961,9125.0,3061.600098
26/05/2016,18216.900391,4512.640136999999,10272.709961,9079.200195,3071.209961
27/05/2016,18186.099609,4514.740234000001,10286.30957,9107.299805,3078.47998
30/05/2016,18291.400391,4529.399902,10333.230469,9116.900391,3090.01001
31/05/2016,18025.199219,4505.620117,10262.740234,9034.0,3063.47998
01/06/2016,17810.800781,4475.390136999999,10204.44043,8916.900391,3038.77002
02/06/2016,17767.300781,4466.0,10208.0,8957.900391,3033.860107
03/06/2016,17495.099609,4421.779785,10103.259766,8801.599609,2997.550049
06/06/2016,17625.0,4423.379883,10121.080078,8823.5,3001.899902
07/06/2016,17975.5,4475.859863000001,10287.679688,8894.5,3040.689941
08/06/2016,17909.699219,4448.72998,10217.030273,8831.400391,3019.76001
09/06/2016,17763.900391,4405.609863000001,10088.870117,8769.5,2989.030029
10/06/2016,17120.199219,4306.720215,9834.620117,8490.5,2911.110107
13/06/2016,16621.900391,4227.02002,9657.44043,8303.799805,2853.52002
14/06/2016,16271.400391,4130.330078,9519.200195,8126.700195,2797.179932
15/06/2016,16514.0,4171.580078,9606.709961,8250.799805,2830.300049
16/06/2016,16351.900391,4153.009765999999,9550.469727,8199.900391,2819.300049
17/06/2016,16923.300781,4193.830078,9631.360352,8362.0,2849.169922
20/06/2016,17353.400391,4340.759765999999,9962.019531,8647.099609,2942.8798829999996
21/06/2016,17431.199219,4367.240234000001,10015.540039,8667.299805,2967.340088
22/06/2016,17323.300781,4380.029785,10071.05957,8702.0,2978.310059
23/06/2016,17966.199219,4465.899902,10257.030273,8885.299805,3037.860107
24/06/2016,15723.799805,4106.72998,9557.160156,7787.700195,2776.090088
27/06/2016,15103.599609,4030.280029,9268.660156,7645.5,2697.439941
28/06/2016,15601.599609,4088.850098,9447.280273,7835.0,2697.439941
29/06/2016,15946.900391,4195.319824,9612.269531,8105.299805,2832.179932
30/06/2016,16197.799805,4237.47998,9680.089844,8163.299805,2864.73999
01/07/2016,16295.799805,4273.959961,9776.120117,8268.900391,2883.060059
04/07/2016,16012.299805,4234.859863000001,9709.089844,8255.900391,2862.209961
05/07/2016,15780.200195,4163.419922,9532.610352,8067.600098000001,2812.8798829999996
06/07/2016,15423.799805,4085.3000490000004,9373.259766,7926.200195,2761.3701170000004
07/07/2016,15436.200195,4117.850098,9418.780273,8008.200195,2780.100098
08/07/2016,16066.400391,4190.680176,9629.660156,8185.899901999999,2838.01001
11/07/2016,16260.599609,4264.529785,9833.410156,8305.099609,2885.320068
12/07/2016,16721.0,4331.379883,9964.070313,8506.0,2933.439941
13/07/2016,16527.900391,4335.259765999999,9930.709961,8473.900391,2926.139893
14/07/2016,16797.5,4385.52002,10068.299805,8552.299805,2963.070068
15/07/2016,16748.599609,4372.509765999999,10066.900391,8531.0,2958.649902
18/07/2016,16762.699219,4357.740234000001,10063.129883,8524.400391,2949.169922
19/07/2016,16673.800781,4330.129883,9981.240234,8485.200195,2931.100098
20/07/2016,16763.800781,4379.759765999999,10142.009766,8575.5,2966.949951
21/07/2016,16805.400391,4376.25,10156.209961,8583.599609,2968.48999
22/07/2016,16778.699219,4381.100098,10147.459961,8599.900391,2972.22998
25/07/2016,16692.199219,4388.0,10198.240234,8575.700195,2973.219971
26/07/2016,16697.0,4394.77002,10247.759766,8560.200195,2978.899902
27/07/2016,16863.0,4446.959961,10319.549805,8661.400391,2999.47998
28/07/2016,16522.599609,4420.580078,10274.929688,8479.200195,2966.100098
29/07/2016,16846.900391,4439.810059,10337.5,8587.200195,2990.76001
01/08/2016,16554.800781,4409.169922,10330.519531,8513.400391,2990.76001
02/08/2016,16098.400391,4327.990234000001,10144.339844,8277.299805,2906.97998
03/08/2016,16129.799805,4321.080078,10170.209961,8263.5,2911.060059
04/08/2016,16236.400391,4345.629883,10227.860352,8385.5,2932.340088
05/08/2016,16236.400391,4410.549805,10367.209961,8539.400391,2932.340088
08/08/2016,16236.400391,4415.459961,10432.360352,8562.5,2982.919922
09/08/2016,16236.400391,4468.069824,10692.900391,8665.400391,3029.179932
10/08/2016,16791.599609,4452.009765999999,10650.889648,8658.900391,3018.459961
11/08/2016,16969.699219,4503.950195,10742.839844,8719.5,3049.030029
12/08/2016,16969.699219,4500.189941,10713.429688,8716.400391,3049.030029
15/08/2016,16969.699219,4497.859863000001,10739.209961,8720.599609,3049.030029
16/08/2016,16793.0,4460.439941,10676.650391,8621.700195,3016.199951
17/08/2016,16793.0,4417.680176,10537.669922,8487.0,3016.199951
18/08/2016,16673.599609,4437.060059,10603.030273,8550.099609,2995.300049
19/08/2016,16673.599609,4400.52002,10544.360352,8450.599609,2968.199951
22/08/2016,16369.099609,4389.939941,10494.349609,8468.0,2960.3701170000004
23/08/2016,16778.099609,4421.450195,10592.879883,8580.900391,2993.72998
24/08/2016,16891.599609,4435.470215,10622.969727,8655.5,3008.590088
25/08/2016,16710.800781,4406.609863000001,10529.589844,8599.5,2987.689941
26/08/2016,16844.0,4441.870117,10587.769531,8659.5,3010.360107
29/08/2016,16655.199219,4424.25,10544.44043,8616.400391,2998.5
30/08/2016,16891.400391,4457.490234000001,10657.639648,8685.400391,3030.75
31/08/2016,16943.400391,4438.220215,10592.69043,8716.799805,3023.1298829999996
01/09/2016,16923.300781,4439.669922,10534.30957,8762.799805,3017.48999
02/09/2016,17183.900391,4542.169922,10683.820313,8908.900391,3079.73999
05/09/2016,17190.400391,4541.080078,10672.219727,8953.299805,3077.659912
06/09/2016,17052.599609,4529.959961,10687.139648,8899.5,3077.659912
07/09/2016,17292.800781,4557.660156,10752.980469,9015.299805,3091.659912
08/09/2016,17375.699219,4542.200195,10675.290039,9101.099609,3083.540039
09/09/2016,17156.5,4491.399902,10573.44043,9025.5,3053.199951
12/09/2016,16840.300781,4439.799805,10431.769531,8866.599609,3012.8798829999996
13/09/2016,16547.699219,4387.180176,10386.599609,8724.200195,2974.800049
14/09/2016,16539.900391,4370.259765999999,10378.400391,8702.400391,2964.899902
15/09/2016,16595.400391,4373.220215,10431.200195,8720.5,2973.77002
16/09/2016,16192.200195,4332.450195,10276.169922,8633.400391,2973.77002
19/09/2016,16399.300781,4394.189941,10373.870117,8715.5,2968.310059
20/09/2016,16207.099609,4388.600098,10393.860352,8686.099609,2964.860107
21/09/2016,16349.799805,4409.549805,10436.490234,8758.5,2982.179932
22/09/2016,16637.699219,4509.819824,10674.179688,8934.900391,3051.689941
23/09/2016,16452.800781,4488.689941,10626.969727,8823.599609,3032.310059
26/09/2016,16192.5,4407.850098,10393.709961,8711.400391,2975.8798829999996
27/09/2016,16134.700195,4398.680176,10361.480469,8688.200195,2970.840088
28/09/2016,16222.200195,4432.450195,10438.339844,8740.400391,2991.110107
29/09/2016,16338.799805,4443.839844,10405.540039,8796.299805,2991.110107
30/09/2016,16401.0,4448.259765999999,10511.019531,8779.400391,3002.23999
03/10/2016,16273.900391,4453.560059,10511.019531,8751.599609,2998.5
04/10/2016,16308.0,4503.089844,10619.610352,8769.0,3029.5
05/10/2016,16476.599609,4489.950195,10585.780273,8778.299805,3026.280029
06/10/2016,16491.599609,4480.100098,10568.799805,8757.400391,3021.580078
07/10/2016,16405.300781,4449.910156,10490.860352,8624.299805,3000.570068
10/10/2016,16632.400391,4497.259765999999,10624.080078,8701.5,3035.76001
11/10/2016,16474.099609,4471.740234000001,10577.160156,8693.200195,3020.689941
12/10/2016,16470.300781,4452.240234000001,10523.070313,8686.5,3008.030029
13/10/2016,16269.299805,4405.169922,10414.070313,8608.700195,2975.040039
14/10/2016,16591.400391,4470.919922,10580.379883,8767.900391,2975.040039
17/10/2016,16630.300781,4450.22998,10503.570313,8740.700195,3008.719971
18/10/2016,16966.599609,4508.910156,10631.549805,8865.299805,3046.98999
19/10/2016,17044.300781,4520.299805,10645.679688,8950.099609,3055.939941
20/10/2016,17141.400391,4540.120117,10701.389648,9061.200195,3055.939941
21/10/2016,17166.800781,4536.069824,10710.730469,9100.400391,3077.649902
24/10/2016,17305.800781,4552.580078,10761.169922,9216.200195,3093.860107
25/10/2016,17230.0,4540.839844,10757.30957,9139.700195,3093.860107
26/10/2016,17280.699219,4534.589844,10709.679688,9173.299805,3080.97998
27/10/2016,17426.5,4533.569824,10717.080078,9197.200195,3085.169922
28/10/2016,17324.199219,4548.580078,10696.19043,9201.299805,3079.23999
31/10/2016,17125.0,4509.259765999999,10665.009766,9143.299805,3055.25
01/11/2016,17125.0,4470.279785,10526.160156,9040.700195,3023.149902
02/11/2016,16474.5,4414.669922,10370.929688,8873.400391,2980.169922
03/11/2016,16419.900391,4411.680176,10325.879883,8879.900391,2973.48999
04/11/2016,16318.599609,4377.459961,10259.129883,8791.599609,2954.530029
07/11/2016,16736.800781,4461.209961,10456.950195,8918.799805,3009.280029
08/11/2016,16817.400391,4476.890136999999,10482.320313,8937.0,3023.429932
09/11/2016,16799.900391,4543.47998,10646.009766,8901.5,3056.290039
10/11/2016,16804.900391,4530.950195,10630.120117,8756.799805,3046.590088
11/11/2016,16812.400391,4489.27002,10667.950195,8639.200195,3030.02002
14/11/2016,16686.300781,4508.549805,10693.69043,8658.200195,3039.800049
15/11/2016,16682.400391,4536.529785,10735.139648,8687.099609,3049.719971
16/11/2016,16559.800781,4501.140136999999,10663.870117,8638.5,3026.360107
17/11/2016,16555.300781,4527.77002,10685.540039,8718.0,3041.790039
18/11/2016,16265.900391,4504.350098,10664.55957,8622.900391,3020.830078
21/11/2016,16297.299805,4529.580078,10685.129883,8614.599609,3032.969971
22/11/2016,16519.900391,4548.350098,10713.849609,8651.5,3044.330078
23/11/2016,16532.300781,4529.209961,10662.44043,8627.5,3032.149902
24/11/2016,16500.699219,4542.560059,10689.259766,8657.200195,3040.600098
25/11/2016,16515.099609,4550.27002,10699.269531,8674.400391,3048.3798829999996
28/11/2016,16216.900391,4510.390136999999,10582.669922,8619.299805,3016.800049
29/11/2016,16561.900391,4551.459961,10620.490234,8667.0,3038.419922
30/11/2016,16930.400391,4578.339844,10640.299805,8688.200195,3051.610107
01/12/2016,17098.300781,4560.609863000001,10534.049805,8669.200195,3051.610107
02/12/2016,17086.900391,4528.819824,10513.349609,8607.099609,3015.1298829999996
05/12/2016,17050.199219,4574.319824,10684.830078,8664.700195,3052.75
06/12/2016,17757.800781,4631.939941,10775.320313,8893.299805,3100.76001
07/12/2016,18130.699219,4694.720215,10986.69043,8960.400391,3142.23999
08/12/2016,18130.699219,4735.47998,11179.419922,9145.400391,3185.790039
09/12/2016,18292.599609,4764.069824,11203.629883,9169.599609,3197.540039
12/12/2016,18370.300781,4760.77002,11190.209961,9186.400391,3199.110107
13/12/2016,18827.599609,4803.870117,11284.650391,9331.299805,3236.709961
14/12/2016,18827.599609,4769.240234000001,11244.839844,9218.400391,3211.709961
