,EU_BNPIFEU,US_BNPIFUS,JP_BNPIFJP,GB_BNPIFGB,HK_BNPIFHK,US_BNPIFUSC,AU_BNPIFAU,EU_BNPIFEU2,EU_BNPIFEU5,EU_BNPIFE10,EU_BNPIFE30,US_BNPIFUS2,US_BNPIFUS5,US_BNPIFU10,US_BNPIFU30,US_SPGSENP,US_SPGSINP,US_SPGSGCP,US_BBUXALC,DE_BNPIFGE,US_BPFX1EUR,US_BPFX1GBP,US_BPFX1CHF,US_BPFX1JPY,US_BPFX1AUD,US_BPFX1NZD,US_BPFX1NOK,US_BPFX1SEK,US_BPFX1CAD
38947.0,248.246795429,534.714961445,115.814125093,139.70740576,181.28521976,219.742830959,205.832281594,113.912843509,132.29066997,162.049022334,93.1680379233,128.435945817,158.082806243,307.573606013,415.71873259,528.9557,426.600317501,46.1215857217,290.8069,176.447037291,105.0049,124.7157,94.1789,74.8453,140.0825,144.957,133.1391,109.0008,137.3442
38950.0,247.143211673,533.392525914,114.734606177,139.98862176,177.48224572,217.687315866,206.306920374,113.959986202,132.498538294,162.487073071,93.7028570102,128.455600592,158.164260756,307.798392698,416.422719251,534.8439,434.402879536,47.1230715099,294.5232,175.693923481,105.7945,125.8692,94.9856,74.7394,141.0493,145.9531,134.6352,109.9638,138.2363
38951.0,248.281214131,533.336020437,116.279608976,139.74308504,178.996975806,218.410617464,207.053618937,114.137518685,132.944138378,163.206214914,94.4668635551,128.455600592,158.140828636,307.888307372,417.252153451,537.6116,436.397172744,47.0340317716,296.9391,176.341159758,104.9184,125.3064,94.1062,74.3473,140.8883,145.1904,133.4334,109.0931,138.4097
38952.0,246.17402475,530.837337858,116.055365789,138.61699072,178.41621075,215.504069255,207.907910109,114.115327124,132.843378676,163.029763563,94.2376760972,128.445700409,158.102731516,307.708478024,417.370588396,527.0509,433.803269877,46.9598960102,293.8979,174.80886179,104.7614,125.6578,94.0147,74.2856,140.9132,145.6457,133.0926,109.0305,139.3797
38953.0,247.445604548,531.753867069,114.549669732,138.8310664,176.556132871,215.574277847,203.418044189,114.12406577,132.916626394,163.191083185,94.505013113,128.426045634,158.069894667,307.798392698,418.209762312,532.3919,429.5416797,46.6260161977,294.5895,176.255500045,104.7736,125.4972,93.9911,74.4143,141.1538,145.1992,132.5623,108.8837,138.9892
38954.0,247.292632543,531.787562996,114.442992653,139.12564016,177.285496742,215.707258606,204.656825021,114.151316546,133.014799499,163.461017846,94.6960510131,128.465500775,158.224036573,308.068446771,418.090158602,535.017,434.242807401,46.7966436859,296.2639,176.125414332,104.3766,125.1333,93.5589,73.7818,139.7552,144.6701,132.5399,107.9416,139.285
38957.0,249.248762068,534.228184901,113.169772951,139.12564016,176.861923452,217.897066768,205.052601645,114.170173623,133.051247,163.460120201,94.6004595354,128.416145451,158.117077712,307.798392698,418.083535595,516.2633,434.242807401,46.2847612214,291.6245,177.434518204,104.6943,125.8587,93.8888,73.8333,140.2317,145.1661,133.1498,108.1459,139.029
38958.0,249.080492861,535.218326753,114.220077397,139.30421232,178.651331705,220.410359376,206.570478289,114.078877774,132.772717554,162.99552482,94.0466381971,128.435945817,158.164420159,307.888307372,417.488633752,512.6753,426.922811454,45.9286790928,287.9121,177.23367012,104.4001,125.5645,93.7443,73.9872,140.5429,145.9157,132.4206,108.134,138.832
38959.0,249.856006298,534.922320995,114.127919025,140.42749448,180.789495301,222.193132681,207.068570499,114.115442106,132.929794523,163.356121621,94.5241604196,128.514564916,158.29768038,308.338190793,419.175552534,510.2883,427.542246561,46.4480135457,285.824,177.925864445,105.0143,126.4389,94.354,73.8884,141.2422,147.6324,132.6158,108.5033,138.9855
38960.0,248.983519536,534.515377878,115.976398193,139.36502528,181.782870225,222.150482602,208.813798825,114.14729217,133.147656516,163.847389881,95.0206848934,128.632639156,158.486890765,309.012550848,419.292429124,509.7792,438.714987892,47.0488589239,290.2246,177.492511426,104.7695,126.1893,94.0485,73.727,141.129,149.0004,132.7717,108.1926,139.1132
38961.0,249.890971328,537.627844725,115.761273462,140.52838072,182.236370694,222.441596731,208.262350063,114.13728872,133.192804388,164.059875265,95.5555039803,128.671948705,158.436679079,309.147422859,419.766558491,500.992,435.175925151,46.930164881,287.7362,177.987315978,104.7563,126.2692,93.9344,73.702,141.2577,148.9339,131.9908,107.3275,139.5479
38964.0,250.998925713,537.627844725,117.395778772,141.363768,183.396122955,222.441596731,209.953488918,114.110037944,133.122966274,163.938436726,95.4027606935,128.671948705,158.436679079,309.147422859,419.766558491,500.992,435.175925151,46.930164881,287.7362,179.004591573,105.241,126.3482,94.2753,74.5381,142.409,148.5882,132.1911,108.0825,139.4501
38965.0,249.550608615,538.538671549,117.712357388,141.3251008,182.336967499,224.144975274,211.151666,114.038174083,132.891818579,163.432934382,94.8679416065,128.583429423,158.274248259,308.248276119,419.787596277,495.0331,448.458681564,47.991036103,290.7392,177.89660181,104.7798,125.5516,93.8303,74.4598,142.2378,147.1398,131.7491,107.6893,138.682
38966.0,246.671183769,533.143694454,116.913828552,140.19443672,180.372885265,219.372540786,209.178353071,113.956421755,132.588363746,162.887038016,94.2735047694,128.524465099,158.219095106,307.843350035,417.057748723,488.3505,457.906608923,47.6126748336,291.7892,176.075667853,104.6195,124.7535,93.5999,74.0923,141.462,147.6229,131.1446,107.2315,139.5792
38967.0,244.382340131,530.617018336,114.810652327,138.53209864,178.595477515,217.633511151,209.089962958,113.946073359,132.704525457,163.166077361,94.292652076,128.504664733,158.250497335,307.978222046,416.900354915,484.0313,458.035694618,46.3589738074,287.9177,174.638074412,104.129,124.2931,93.1798,74.1722,140.1662,147.028,129.3765,106.5556,139.0063
38968.0,245.243080828,532.529391787,115.128470345,138.9259768,179.014754329,218.241766894,208.668387562,113.940669196,132.785415393,163.520262413,94.8659108316,128.553874466,158.298317988,308.473062804,418.798820326,476.0433,447.713538431,45.7951578976,282.9587,175.50744069,103.6123,123.7048,92.7301,73.9844,139.2985,145.1946,128.4447,106.4162,137.7202
38971.0,244.752204588,532.890197404,113.346033584,138.16950576,176.990076966,217.854635407,206.047027058,113.878923767,132.648560908,163.342785182,94.7513171026,128.465355184,158.180838583,307.888307372,418.911411441,469.7624,426.576086398,44.3114439495,272.5114,175.486690822,103.7924,123.5453,92.9927,73.3395,138.7265,145.7743,127.7534,107.0163,137.551
38972.0,247.680252679,537.696273376,112.74085142,139.140404,179.024236207,223.034104753,203.853398475,113.852362884,132.503593915,162.843822823,94.2543574628,128.485009958,158.324938152,308.38314813,417.473829384,459.1019,431.320976939,44.0888830161,271.2079,177.749490564,103.7689,124.4037,92.7691,73.3246,139.2435,146.6111,127.7396,107.2109,138.1164
38973.0,248.594806743,540.029586714,113.237497403,139.13548272,180.516002369,224.971949371,204.8668798,113.890881913,132.713813691,163.466660186,94.8850581382,128.534219691,158.415637991,308.562977478,420.185366272,457.125,429.613785589,44.2372313635,270.664,178.432640075,103.6608,124.3414,92.4646,73.3692,138.9355,147.2927,126.4282,107.1435,137.616
38974.0,248.189157763,539.32611944,114.396780674,138.819642,180.096577401,223.987935496,207.462148363,113.869955157,132.657849142,163.445629647,95.057093787,128.465355184,158.178925757,307.978222046,419.703834721,448.1774,425.213270421,43.473133661,264.3922,178.769160375,104.2392,125.421,92.8494,73.4987,139.4001,150.7775,128.2828,107.8509,138.2202
38975.0,249.112453084,540.710244437,113.999906531,138.76023512,180.752604867,224.493831049,205.879774788,113.879728642,132.714519126,163.654780921,95.3245758581,128.36708131,158.109107603,307.798392698,419.814477893,446.2386,413.094194375,43.2505727276,259.5826,179.539033695,103.4278,124.585,91.9724,73.3816,138.9689,151.3058,127.7584,107.3311,137.5417
38978.0,248.890370511,541.357206233,113.999906531,139.0736152,182.341708438,224.246241872,207.458337181,113.779349201,132.342284333,162.929099093,94.6940202381,128.317871577,157.964211023,307.483691338,416.848929216,448.7325,424.273103622,43.977564137,263.9726,179.207567849,103.6927,124.4708,92.3823,73.0948,139.07,151.2447,127.8697,107.8382,138.0074
38979.0,246.862125612,540.058098652,113.849761863,137.7018084,181.610418561,223.178677585,207.072088513,113.885362769,132.672075424,163.565529366,95.3055736069,128.514564916,158.509844679,309.057508185,419.862786883,436.3182,426.267396831,43.2653998798,260.0657,178.040520768,103.8418,125.14,92.5909,73.6128,139.8298,151.6071,128.7226,107.9482,137.4582
38980.0,250.899767074,542.634541062,112.852220519,138.45704912,183.801769568,225.933872693,204.700800202,113.901920202,132.709110787,163.692994949,95.4774642003,128.485009958,158.486253156,309.102465522,421.358028058,424.972,425.769264094,43.4879608133,257.6415,180.047139444,103.8217,125.2901,92.574,73.5573,139.3916,150.4955,128.1591,107.4961,136.8178
38981.0,252.153864358,539.779200057,113.518930127,139.08486384,184.602395682,223.648047173,204.043224671,113.911003794,132.758020981,163.771731235,95.5349061202,128.73091303,159.193201816,310.721239706,421.57697687,429.8185,435.898746297,43.6437611492,261.672,180.529440871,103.9724,125.7969,92.4572,73.8258,139.7815,150.7272,127.8025,107.5195,137.5881
38982.0,249.111360427,538.206896268,112.050593179,137.32902144,184.466686296,221.000680214,203.356478937,114.148327009,133.336242937,164.712976086,96.4712384246,128.80967772,159.4335803,311.755568509,425.196644863,422.9105,435.246268777,44.1704707659,260.2495,177.782743558,104.6348,126.1636,93.6988,74.0754,138.9728,149.9772,127.5595,107.7164,138.0616
38985.0,249.738272486,542.85226859,112.126462271,136.68837624,184.053187502,223.511348202,203.578700182,114.246981718,133.55633881,165.110504566,96.6814236313,128.868642044,159.710621286,312.474885901,427.316007028,425.3986,433.206744177,44.2075770589,260.2478,178.239772709,104.0943,125.95,93.3802,73.9706,138.7312,152.1787,127.2018,106.9239,138.146
38986.0,252.843604206,546.778621671,112.04979642,138.55143224,181.324925126,224.258052663,204.034722802,114.181211912,133.436179631,165.13551039,96.9681980644,128.790022945,159.344155679,311.935397857,427.696245534,423.9004,437.649700489,44.2966167972,260.6843,180.566152176,103.5581,125.6735,92.8999,73.6201,138.8836,151.9689,127.5382,106.4277,138.1006
38987.0,254.356934407,547.247772653,114.635365509,139.73763648,183.728136856,225.233536523,208.421540216,114.132229504,133.302264461,164.939182615,96.8343119734,128.799777537,159.334591548,311.800525846,428.600480752,433.9111,437.978509214,44.7565658164,263.572,180.930604992,103.8305,125.2209,92.8899,73.4023,138.676,149.6289,128.4774,106.9404,138.3771
38988.0,254.184294571,547.507490489,115.426546463,140.6159092,183.577315726,225.228287282,209.201073581,114.088076348,133.207265815,164.763757144,96.5859772089,128.760467987,159.270990079,311.261037801,425.883879212,432.4174,439.037775555,45.3203817262,262.7977,180.977691231,103.671,124.2495,92.6203,73.0956,138.2558,149.6477,129.0502,107.0508,138.8211
38989.0,254.60196278,546.3965617,115.870252286,140.33311136,183.80828836,223.055976588,210.589663194,114.044268138,133.108504847,164.479331929,96.4903857312,128.73091303,159.098835726,310.990983729,426.562542611,434.6426,439.722120647,44.823326414,263.9784,181.305698765,103.4814,123.8682,92.173,72.9475,137.9821,148.8663,128.165,106.5269,138.2472
38992.0,254.039517494,544.632450327,117.230495697,140.41923376,183.80828836,220.872073822,211.9764938,114.082442221,133.245712049,164.83967226,96.7005709379,128.80967772,159.323592798,311.395909812,425.468967317,423.6937,437.780989011,44.7565658164,261.1735,180.895223806,104.0862,124.9838,92.9995,73.1279,138.2081,149.5349,127.3954,106.4555,138.0971
38993.0,253.345680182,545.859500465,116.882843509,139.83746816,184.444166835,220.704098126,212.385756146,114.002299644,132.994812161,164.234146621,96.1273121823,128.790022945,159.287408503,311.395909812,426.128540874,410.9838,433.09719022,43.1392538485,255.6955,180.824993482,104.0332,125.2707,92.8351,73.0188,137.6521,150.5377,126.9437,106.5737,137.6994
38994.0,255.63261167,551.552038514,115.966748565,140.50482888,184.549504578,225.335240557,210.519742657,114.059100839,133.21749463,164.725927821,96.6814236313,128.947406734,159.758601342,312.474885901,427.077578785,417.3292,418.114291505,42.0413531582,253.9467,182.56053375,103.6015,124.9279,92.3029,72.9221,137.4262,151.0111,126.1621,106.1224,136.6727
38995.0,257.218057245,553.144559859,118.433158029,141.32316744,187.520443782,228.275033956,213.437642461,114.057606071,133.172111613,164.584741093,96.4139415601,128.819432312,159.334591548,311.530781824,427.4095083,423.7941,432.698478434,42.6941319816,260.5394,183.544024304,103.6104,124.4565,92.1788,73.1328,137.8535,151.5505,126.2344,106.7264,136.7521
38996.0,257.146761364,552.167377979,118.406333834,141.44953888,187.376437753,227.237652802,213.617647533,114.022076578,132.962479701,164.014993017,95.9744238401,128.593329606,158.499324135,309.687220954,424.750176289,422.8711,442.598719717,42.7906237084,264.0879,183.675440137,102.7762,123.9826,91.571,72.3715,137.2805,150.2454,124.6871,106.0142,136.7713
38999.0,257.12299607,552.047627839,118.406333834,141.96855816,184.568912798,228.599830712,212.481915207,113.997010463,132.925444337,163.967930775,95.9361292269,128.593329606,158.339603152,309.687220954,424.750176289,426.378,445.301295409,43.2357455753,266.2383,183.583661873,102.892,123.6955,91.612,72.2421,137.5344,149.7064,125.1424,105.7279,137.314
39000.0,258.472427693,553.126934297,118.712643121,143.07813104,186.615220696,228.971870632,214.381056665,113.877314016,132.50653323,163.305981739,95.3437231648,128.435945817,158.296564564,308.652892152,421.201413428,418.4059,444.323239978,42.7460654269,263.844,184.930275122,102.368,123.0399,91.0107,71.9095,137.4427,150.3538,124.9383,105.6102,136.2569
39001.0,258.749689454,551.600768008,118.210065716,143.00571792,186.6749269,227.676620539,215.944374328,113.899275612,132.551798673,163.37586981,95.496611507,128.317871577,158.085675483,307.888307372,420.441326004,412.1683,450.510835709,42.7683445677,263.3884,184.920964284,102.4321,123.0903,90.8766,71.9068,137.7148,150.8881,124.2042,105.6798,135.6537
39002.0,260.8915707,556.531259711,117.837271378,144.13163648,186.989310433,232.373815914,215.439539257,113.923651834,132.612818843,163.428574393,95.573055678,128.347426535,158.156290648,308.06813672,420.361460334,411.566,449.723251432,43.0502909348,262.3754,186.019377185,102.3318,123.0906,90.8545,71.9462,138.6778,150.8156,123.6326,105.4988,135.662
39003.0,260.644083848,557.883243977,119.125983602,144.8983016,187.785788225,234.047886196,216.564277788,113.890996895,132.468204568,163.123503343,95.2099821292,128.288316619,157.967877273,307.573606013,418.344559979,415.8038,452.775195574,43.9701889732,265.233,186.325038706,101.9915,123.0171,90.5072,71.7333,138.7169,149.8058,123.8204,105.051,135.4565
39006.0,260.809894576,559.000911952,120.189832939,145.48077024,188.094245584,236.045222207,217.458146622,113.896171093,132.492071802,163.101959864,95.1908348226,128.327626169,158.109267005,307.978222046,418.872452577,425.598,468.188086227,44.4004836878,273.3135,186.59984145,102.1593,123.3516,90.7469,72.0881,139.2978,150.1653,123.565,105.4386,135.4258
39007.0,257.387145944,557.331149175,119.620859011,143.7286188,188.051280822,234.608680057,215.887499762,113.945498448,132.660553311,163.445116707,95.6303525425,128.357181127,158.193112551,308.248276119,420.098098418,420.5921,461.944098111,44.0294975823,269.5309,184.312833528,102.338,123.9359,91.0521,72.4003,139.2854,151.4665,123.2755,105.571,135.2556
39008.0,260.277224198,557.52243836,120.086342894,144.71234752,188.504040519,234.125531212,217.0669141,113.925836495,132.53204648,163.179798505,95.4201673359,128.347426535,158.227065215,308.38314813,418.704929465,413.7565,463.788011625,43.9627369848,268.3431,186.728331019,102.1129,123.7796,90.6885,72.1506,139.3878,151.4436,123.1085,105.3111,135.5357
39009.0,259.783069986,558.022174876,118.795860096,144.8684224,187.661190415,235.314265467,215.960645145,113.891686789,132.43093406,162.876779216,94.9423550027,128.307971394,158.086631896,308.023179383,418.50117461,420.793,468.071042657,44.6971803827,272.5468,186.500348491,102.7959,124.3582,91.4376,72.601,140.1869,151.9727,124.416,106.1483,135.9062
39010.0,260.572241638,558.497028246,119.697259276,144.6786016,189.603938422,233.669066007,218.04521528,113.868805335,132.430698914,163.003603625,95.1908348226,128.298216802,158.049809993,307.978222046,419.033742272,415.309,465.828123646,44.244683352,270.775,187.031066277,102.848,124.6748,91.5677,72.3282,140.1274,152.2561,125.0379,106.7406,137.0662
39013.0,262.232261066,561.514628098,120.709407855,145.05806744,189.029247694,233.980302225,217.98819413,113.801770726,132.174625832,162.501050685,94.7513171026,128.199797337,157.819633247,307.258904653,417.605120753,409.8715,465.258325587,43.2431207391,268.2299,188.273398137,102.3973,124.1008,90.9997,71.9773,140.1247,151.6678,124.4105,106.2919,136.7006
39014.0,261.892444682,562.093679642,120.758452752,145.30202232,189.451783903,233.625978491,217.195761379,113.793492009,132.188616969,162.480533086,94.7894666605,128.199797337,157.779304496,307.213947316,417.002037549,414.4596,462.916719902,43.5918277039,269.0129,188.352407251,102.3576,124.092,90.8985,71.8677,140.0196,151.2763,124.9256,106.2146,136.4828
39015.0,261.9978861,563.538975706,120.274200786,145.96815272,189.538306044,235.043054708,218.480862734,113.781188916,132.146525985,162.424366159,94.732169796,128.278562028,158.132699125,308.158361445,417.138783159,428.8487,467.07580517,43.8292157896,273.9458,188.899352498,102.6833,124.4247,91.1079,72.0871,140.6002,150.9723,126.175,106.4051,136.9763
39016.0,262.666045968,566.037139886,121.058653559,145.30219808,191.764621479,237.730884563,220.208647573,113.786938025,132.229767373,162.659164432,95.1143906515,128.406390859,158.471428754,309.282294871,420.819616567,420.5585,464.945230364,44.49689859,271.8273,189.294930116,103.3578,125.1163,91.7108,72.3714,141.0825,149.5558,127.4246,106.8992,136.7941
39017.0,261.719804846,562.296373602,120.046239395,144.7418752,190.736430282,234.608023902,218.556206877,113.830401288,132.452214697,163.2875159,95.8788323624,128.544119874,158.76903262,310.091836988,423.698286979,420.3667,470.269023986,44.5859383283,272.9209,188.625347826,103.7935,125.7316,92.2392,72.971,142.1248,150.795,127.448,107.4756,137.7922
39020.0,261.171564104,561.802339474,117.962096839,144.09701176,190.736430282,235.911804011,220.349661318,113.822352535,132.478550955,163.478457805,96.2802005245,128.524465099,158.76903262,310.091836988,423.873991452,403.1482,467.027489819,45.0607144997,267.852,188.73122536,103.7129,126.1067,92.2736,73.0229,142.2703,151.8163,126.9559,107.4501,137.2157
39021.0,261.10136088,561.105611386,117.778842438,144.01563488,191.145039983,234.80355811,219.898915719,113.927216281,132.821392603,164.141304486,97.1019391,128.671948705,159.18762274,311.44086715,424.356691769,405.5686,468.611910248,45.0161562183,269.4182,188.588370497,104.0907,126.4298,92.6484,73.2121,143.1565,152.9588,127.504,107.8614,137.5207
39022.0,261.619007221,557.869765606,117.9246492,144.61690984,192.24508604,230.27849408,220.931599539,114.000344947,133.03396383,164.567429369,97.6943451621,128.790022945,159.546596445,312.34001389,426.605397361,406.1598,459.444035698,45.9435062451,268.6507,189.757279745,104.1564,126.4151,92.7001,73.3147,143.3926,154.0878,128.812,108.1311,136.2875
39023.0,259.011927178,557.053805777,117.660745158,144.6575104,195.460628077,229.640492641,220.594016737,113.944348626,132.870420369,164.179262044,96.8726065867,128.73091303,159.311000026,311.710611172,427.756631773,402.4492,465.108827024,46.5740827524,270.5234,187.833660543,104.1153,126.4225,92.551,73.2384,143.1187,153.9052,129.0228,108.2047,135.6126
39024.0,259.842346639,556.110319824,117.660745158,144.5019628,195.661821686,230.407756628,221.415326523,113.845004024,132.563673504,163.77493711,96.5859772089,128.386736084,158.4089431,309.282294871,423.949571647,410.3764,468.249324833,46.677949643,273.1108,188.017749118,103.5691,125.988,91.7695,72.6278,142.3164,152.8254,128.3887,107.9038,136.4047
39027.0,263.646978956,562.180252254,117.816113019,146.2516536,197.293890018,233.480530786,221.816526752,113.808439692,132.46056235,163.535650612,96.2993478311,128.376835902,158.462661634,309.417166882,422.234212895,413.3782,471.496586352,46.5815347409,273.8438,190.540720286,103.6303,125.701,91.6108,72.3672,142.5452,152.5481,128.0617,108.1035,136.3166
39028.0,265.519247042,563.634361099,118.124635524,146.76206064,197.630348549,233.853008143,224.113497009,113.845578935,132.663962916,164.16066797,97.0254949289,128.485009958,158.816215665,310.406538347,425.134310681,408.5232,473.527593352,46.5667075886,273.9323,191.563582385,104.3524,126.5324,92.3682,72.9724,143.4505,153.5455,129.3941,108.9983,136.58
39029.0,265.45423394,564.549853513,116.783514312,146.73604816,196.092654539,235.508924802,222.479819057,113.786363114,132.503593915,163.882654504,96.7197182445,128.534219691,158.981037517,310.946026392,425.421047916,414.5864,458.040540838,45.8692168344,271.0515,191.236638947,103.9916,126.1465,92.0332,72.6682,142.1247,152.2697,128.9881,108.742,136.4156
39030.0,265.409981324,561.929347199,116.804849728,146.52531192,197.897470844,233.104553935,221.087564845,113.814188801,132.623635521,164.112964552,96.9872003156,128.544119874,159.028220562,310.990983729,425.618179764,423.8456,471.75020523,47.2391535156,277.8021,191.271488085,104.2714,125.8714,92.2977,72.4142,141.5777,151.2777,129.2791,109.2923,136.0737
39031.0,264.921290398,562.471074023,115.847854526,145.91630352,196.704828318,235.2407761,221.99301381,113.912613545,132.886527813,164.489590728,97.2165328289,128.57352924,159.215836925,311.620696498,426.953300011,414.1645,448.725223697,46.7450943637,269.1117,191.138742132,104.807,126.7321,92.9225,72.9147,141.8547,152.1454,130.7585,110.0065,136.1312
39034.0,266.342837395,564.039230621,115.24143296,145.81155056,196.686309024,236.156112412,221.652499329,113.878348856,132.745440715,164.222477237,96.9681980644,128.504664733,159.051174475,311.261037801,427.56923964,408.4494,449.094123884,46.428576916,267.7901,192.473916351,104.417,126.1404,92.5419,72.4875,141.1281,151.0286,129.9524,109.6894,135.729
39035.0,266.072131578,567.432151259,117.241030612,145.30571328,196.704087546,240.005555446,221.971465971,113.890766931,132.865012031,164.520623596,97.2165328289,128.553874466,159.193201816,311.935397857,429.73846915,407.4975,441.65150387,46.3918547461,266.6059,192.08552138,104.4009,125.5377,92.4792,72.7577,141.6012,150.8982,129.7658,109.9698,135.2084
39036.0,267.532194741,569.291129626,117.082033074,146.31158776,199.172931653,242.091253672,221.514710431,113.846498793,132.684420545,164.16631031,96.9299034512,128.396490676,158.76903262,310.901069054,427.806499118,412.2154,446.212825449,46.2743130726,269.2042,193.53242566,104.3604,125.0987,92.2285,72.4908,141.5715,150.8953,129.4633,109.8217,134.9613
39037.0,267.763018571,570.070283135,116.314666339,146.93079024,199.473092369,241.70215372,220.345703552,113.81993791,132.61587573,164.089112844,96.9107561445,128.337526352,158.509844679,310.091836988,428.601649518,399.5029,441.975760086,46.1201260538,263.9447,193.809888642,104.3454,125.2118,92.2136,72.4488,142.1804,152.1154,129.8141,110.1082,134.9539
39038.0,265.994552918,570.519216561,115.690981677,145.63860272,199.69991668,240.974477755,221.413127764,113.881453375,132.815866691,164.495746008,97.292977,128.504664733,159.004629039,311.305995138,425.513380422,403.362,436.381459241,46.1788968906,265.1371,193.04719797,104.5139,125.5602,92.4724,72.7144,142.1288,151.63,129.2485,110.1115,134.5461
39041.0,267.022470164,570.386506449,113.092930043,145.8394964,197.176107309,241.533959305,217.972949401,113.940094285,132.891348289,164.577688168,97.5223095133,128.504664733,159.004629039,311.44086715,427.767929843,402.0302,442.175776827,46.1568482237,265.5681,194.154123637,104.4049,125.7433,92.5559,72.3811,142.0912,152.6924,129.1379,109.6803,134.0772
39042.0,267.123540954,570.878466982,113.0218415,145.6936156,198.230373671,242.00245402,218.534072703,113.918937565,132.895463329,164.65142329,97.4650126488,128.504664733,159.122427249,311.800525846,427.615600687,410.3907,450.921295909,46.64898676,270.4532,194.218501434,104.4961,125.8755,92.6661,72.5422,142.4334,153.226,129.1885,109.4901,134.0774
39043.0,266.99488057,572.212307288,114.078254427,144.89109544,201.059084698,242.215923134,222.540358222,113.961595953,132.95107516,164.692586723,97.2739747488,128.524465099,159.23305236,312.025312531,428.694371613,401.7558,449.646593033,46.6709586023,267.3972,194.77076716,105.3589,126.8521,93.6154,73.3356,143.4611,153.6655,130.4705,110.8221,134.9156
39044.0,266.184948432,572.212307288,114.078254427,144.47682912,200.794184718,242.215923134,223.550468116,113.874669426,132.732037441,164.3586628,96.9681980644,128.524465099,159.23305236,312.025312531,428.694371613,401.7558,449.646593033,46.6709586023,267.3972,194.785930525,105.3959,126.9267,93.8167,73.6178,143.3071,153.1216,130.4862,111.0509,134.9985
39045.0,263.749142403,570.120567826,113.107714335,144.0722296,200.587213089,241.957835476,223.044753541,113.956076808,133.01162504,164.934822625,97.5033072621,128.57352924,159.380339973,312.250099216,430.046244171,402.7817,465.543224616,46.6709586023,267.3972,193.020063527,106.6417,128.0293,95.0257,73.7876,144.0682,153.4223,132.1039,112.5957,135.8314
39048.0,259.575738286,562.058946917,114.268945237,142.32130848,200.128379064,235.690679755,222.838070193,113.972749224,132.975412685,164.668093839,96.9872003156,128.57352924,159.393729756,312.520153289,428.253746869,409.3549,462.496714116,47.5303956622,274.4404,189.759141913,106.8709,128.365,95.1084,73.6133,144.1758,153.1189,132.0457,112.8106,136.1972
39049.0,259.056179794,564.125803233,114.132876632,141.73057912,194.263985383,236.498187918,220.049897171,114.000229964,133.084872758,164.930975575,97.4077157843,128.652293931,159.597126935,313.149556008,432.035094144,414.9964,457.172333073,47.2806388121,274.9483,188.910791528,107.0837,129.0601,95.1037,73.5084,144.5995,154.6291,131.9587,112.5857,136.0317
39050.0,262.000071414,569.277651255,115.738167472,143.03454256,195.792345669,239.364273232,222.560147053,113.951017592,132.938965184,164.692714958,97.0063476223,128.622884564,159.450955138,312.834854648,431.863285557,426.2621,456.765984818,47.1410484717,277.7537,191.244619666,107.0933,129.195,95.0186,73.5458,145.2268,155.395,132.9314,112.5196,135.347
39051.0,259.666701996,569.762354203,117.236869763,142.17525192,198.089775192,239.928566586,224.128155402,114.000459929,133.104154661,165.057928219,97.3885684777,128.760176806,159.851851616,314.003435361,431.162805194,430.5124,463.696667709,47.9563881979,281.1305,189.575053338,107.9327,130.3608,95.9067,73.8571,146.1584,156.6775,135.1962,113.623,134.8176
39052.0,256.165555212,568.107106595,117.515115454,141.56378288,195.103131628,238.387477062,221.653965169,114.077153041,133.302264461,165.390313322,97.8855281175,129.005643104,160.30295978,314.857004663,432.561038799,428.8407,467.452048116,47.7874508514,280.1878,187.533585524,108.5577,131.265,96.3492,74.1543,146.5971,156.993,135.7097,114.7645,134.5273
39055.0,258.055852141,572.984203213,116.89426371,142.15767592,195.397958786,242.77059288,221.604566383,114.099114637,133.289801768,165.320553485,97.6943451621,129.005643104,160.326551302,314.767089989,433.172303365,418.4372,467.46012515,47.8094995183,275.7148,189.159523924,108.4552,131.1325,96.0951,73.9634,145.845,157.5865,135.898,114.8517,134.2243
39056.0,261.084424693,575.360025258,117.133645304,143.13226512,197.887248194,243.218090633,221.86709821,114.023111418,133.167643855,165.13679274,97.5987536844,129.005643104,160.252588691,314.677175315,434.498852661,416.8337,475.138007146,47.5890896743,276.4331,191.414076923,108.3066,130.6142,96.2674,74.1724,145.2622,157.054,135.9495,114.2513,134.633
39057.0,260.708823786,574.507777507,117.886404804,143.12980448,198.730987224,242.750033355,222.952552246,113.960446131,133.035021983,165.039077675,97.5035973728,128.848550497,159.903657324,313.823606013,432.510781865,415.3383,466.02990265,46.7076807722,273.4029,191.444403654,108.3618,130.5583,96.2762,74.2303,145.8721,156.9265,136.3047,114.1717,134.1824
39058.0,261.71242941,572.312358271,118.515489716,143.85288112,196.210881711,241.608104827,223.007521222,113.867540531,132.784004522,164.721054891,97.6756330216,128.838795905,159.879587595,313.823606013,432.102882566,414.4994,462.47468584,46.7885002758,272.0912,192.557447873,108.1985,130.1693,96.0748,74.064,146.3236,157.9339,136.5055,114.4008,133.9346
39059.0,261.622012028,572.697010236,117.890654181,144.37963384,195.754714464,241.662128261,221.559125363,113.862941244,132.69417907,164.454582575,97.4084410611,128.583575014,159.293943992,312.340633991,431.653297283,411.6827,465.518112382,46.347834237,271.7727,192.753241502,108.3673,130.3202,96.1664,73.8489,146.3061,158.6365,136.1996,114.2931,134.0454
