Date,EUR/USD,JPY/USD,GBP/USD
04/10/2012,1.3014,0.01274372,1.6182
05/10/2012,1.3017,0.01271164,1.6126
08/10/2012,1.2972,0.01276650,1.6036
09/10/2012,1.2873,0.01278396,1.5989
10/10/2012,1.2894,0.01279590,1.6009
11/10/2012,1.293,0.01277302,1.6047
12/10/2012,1.2956,0.01276063,1.6076
15/10/2012,1.2951,0.01271132,1.6071
16/10/2012,1.3045,0.01267909,1.6111
17/10/2012,1.3123,0.01265438,1.6149
18/10/2012,1.3068,0.01261606,1.6055
19/10/2012,1.3021,0.01260557,1.6007
22/10/2012,1.3049,0.01251721,1.6006
23/10/2012,1.2977,0.01252191,1.5946
24/10/2012,1.2964,0.01253352,1.6029
25/10/2012,1.2945,0.01245423,1.6125
26/10/2012,1.2934,0.01256281,1.609
29/10/2012,1.2898,0.01253148,1.6029
30/10/2012,1.2962,0.01255965,1.6071
31/10/2012,1.292,0.01253132,1.6029
01/11/2012,1.2936,0.01247038,1.6122
02/11/2012,1.2832,0.01243518,1.6018
05/11/2012,1.2794,0.01245640,1.5978
06/11/2012,1.281,0.01243781,1.5994
07/11/2012,1.2765,0.01251047,1.5991
08/11/2012,1.2745,0.01260175,1.5977
09/11/2012,1.2711,0.01258114,1.5899
12/11/2012,1.271,0.01258542,1.588
13/11/2012,1.2705,0.01259604,1.5875
14/11/2012,1.2732,0.01246416,1.5841
15/11/2012,1.2763,0.01231527,1.5849
16/11/2012,1.2734,0.01231087,1.5885
19/11/2012,1.2804,0.01229407,1.59
20/11/2012,1.2815,0.01223780,1.592
21/11/2012,1.2825,0.01211930,1.5953
22/11/2012,1.2871,0.01211108,1.593
23/11/2012,1.2982,0.01214329,1.604
26/11/2012,1.297,0.01218783,1.6025
27/11/2012,1.2932,0.01217226,1.6013
28/11/2012,1.2934,0.01220628,1.6011
29/11/2012,1.2973,0.01218323,1.6039
30/11/2012,1.3006,0.01213268,1.6024
03/12/2012,1.3051,0.01215923,1.6091
04/12/2012,1.3098,0.01222120,1.6103
05/12/2012,1.3079,0.01213665,1.6089
06/12/2012,1.2965,0.01214034,1.6052
07/12/2012,1.2927,0.01213165,1.6038
10/12/2012,1.2935,0.01214137,1.6069
11/12/2012,1.3002,0.01212562,1.6111
12/12/2012,1.3064,0.01202501,1.614
13/12/2012,1.3073,0.01196143,1.6107
14/12/2012,1.3154,0.01197748,1.6156
17/12/2012,1.316,0.01193317,1.6201
18/12/2012,1.3224,0.01187648,1.6249
19/12/2012,1.3247,0.01184834,1.6255
20/12/2012,1.3243,0.01184946,1.6277
21/12/2012,1.3178,0.01186943,1.6165
24/12/2012,1.3173,0.01178828,1.6115
25/12/2012,1.3191,0.01179523,1.6013
26/12/2012,1.3218,0.01168265,1.613
27/12/2012,1.3242,0.01162655,1.6113
28/12/2012,1.3219,0.01161278,1.6168
31/12/2012,1.3188,0.01152658,1.6234
01/01/2013,1.3219,0.01153402,1.623
02/01/2013,1.3177,0.01146749,1.6244
03/01/2013,1.305,0.01146131,1.6093
04/01/2013,1.308,0.01134816,1.6076
07/01/2013,1.3106,0.01139341,1.6103
08/01/2013,1.3083,0.01147144,1.6055
09/01/2013,1.3064,0.01139341,1.6025
10/01/2013,1.3254,0.01129177,1.6151
11/01/2013,1.3334,0.01121101,1.6119
14/01/2013,1.3387,0.01118568,1.6089
15/01/2013,1.3311,0.01125239,1.6064
16/01/2013,1.3282,0.01131861,1.5995
17/01/2013,1.3374,0.01111728,1.6
18/01/2013,1.3318,0.01110124,1.5872
21/01/2013,1.3317,0.01114330,1.5825
22/01/2013,1.3313,0.01127395,1.5826
23/01/2013,1.3315,0.01127649,1.5842
24/01/2013,1.3375,0.01109508,1.579
25/01/2013,1.3458,0.01100110,1.5805
28/01/2013,1.3454,0.01101891,1.5693
29/01/2013,1.3491,0.01102049,1.5759
30/01/2013,1.3566,0.01097345,1.5805
31/01/2013,1.3577,0.01093015,1.5858
01/02/2013,1.3651,0.01077586,1.5705
04/02/2013,1.3511,0.01083775,1.5762
05/02/2013,1.3584,0.01069118,1.5659
06/02/2013,1.3522,0.01069038,1.5667
07/02/2013,1.3396,0.01068604,1.5703
08/02/2013,1.3363,0.01078632,1.5795
11/02/2013,1.3398,0.01064735,1.5663
12/02/2013,1.3447,0.01068547,1.5652
13/02/2013,1.345,0.01069976,1.5537
14/02/2013,1.3354,0.01076310,1.5489
15/02/2013,1.3362,0.01069839,1.5516
18/02/2013,1.3349,0.01064531,1.5463
19/02/2013,1.339,0.01069175,1.5425
20/02/2013,1.3283,0.01066837,1.5245
21/02/2013,1.3182,0.01072938,1.5249
22/02/2013,1.3184,0.01070549,1.5246
25/02/2013,1.3089,0.01095710,1.5195
26/02/2013,1.3054,0.01086248,1.5123
27/02/2013,1.3136,0.01084257,1.5156
28/02/2013,1.3064,0.01079214,1.5158
01/03/2013,1.3024,0.01069175,1.5025
04/03/2013,1.3017,0.01070274,1.5108
05/03/2013,1.3039,0.01072110,1.5117
06/03/2013,1.2991,0.01063264,1.5033
07/03/2013,1.3106,0.01054574,1.5013
08/03/2013,1.2997,0.01040788,1.4918
11/03/2013,1.3031,0.01038745,1.4917
12/03/2013,1.3034,0.01041124,1.4905
13/03/2013,1.296,0.01041124,1.4928
14/03/2013,1.3005,0.01040506,1.5083
15/03/2013,1.3059,0.01048624,1.5095
18/03/2013,1.2934,0.01050530,1.5093
19/03/2013,1.2888,0.01052742,1.5098
20/03/2013,1.294,0.01041232,1.5109
21/03/2013,1.2904,0.01053762,1.5177
22/03/2013,1.2981,0.01058985,1.5238
25/03/2013,1.2857,0.01062902,1.5181
26/03/2013,1.2858,0.01057641,1.5159
27/03/2013,1.277,0.01059041,1.5124
28/03/2013,1.2817,0.01062925,1.519
29/03/2013,1.2813,0.01061604,1.5189
01/04/2013,1.2845,0.01071134,1.5229
02/04/2013,1.2814,0.01070870,1.5105
03/04/2013,1.2846,0.01077934,1.5146
04/04/2013,1.2933,0.01039825,1.5234
05/04/2013,1.301,0.01022808,1.5336
08/04/2013,1.2995,0.01006927,1.5245
09/04/2013,1.3083,0.01010101,1.5319
10/04/2013,1.3057,0.01002305,1.5324
11/04/2013,1.3111,0.01001803,1.5391
12/04/2013,1.3103,0.01014600,1.5352
15/04/2013,1.304,0.01028997,1.5282
16/04/2013,1.3184,0.01025010,1.5373
17/04/2013,1.3022,0.01022066,1.5237
18/04/2013,1.3053,0.01018630,1.5278
19/04/2013,1.3053,0.01004924,1.5229
22/04/2013,1.306,0.01006613,1.5286
23/04/2013,1.2996,0.01005479,1.5243
24/04/2013,1.3018,0.01005227,1.5269
25/04/2013,1.3005,0.01007455,1.543
26/04/2013,1.303,0.01019575,1.5485
29/04/2013,1.3093,0.01020512,1.5493
30/04/2013,1.3167,0.01025430,1.5533
01/05/2013,1.3175,0.01027833,1.5558
02/05/2013,1.3063,0.01021241,1.5536
03/05/2013,1.3114,0.01010203,1.5563
06/05/2013,1.3075,0.01006441,1.5542
07/05/2013,1.3073,0.01009998,1.5479
08/05/2013,1.3154,0.01010550,1.5537
09/05/2013,1.3033,0.00993976,1.5446
10/05/2013,1.2985,0.00984542,1.5359
13/05/2013,1.2968,0.00981643,1.5296
14/05/2013,1.294,0.00977899,1.5227
15/05/2013,1.288,0.00977163,1.5221
16/05/2013,1.2874,0.00977583,1.5269
17/05/2013,1.2829,0.00968147,1.5162
20/05/2013,1.2887,0.00977182,1.5259
21/05/2013,1.2909,0.00975800,1.5155
22/05/2013,1.2852,0.00973084,1.5043
23/05/2013,1.2931,0.00981739,1.5103
24/05/2013,1.2934,0.00989119,1.5124
27/05/2013,1.2929,0.00988630,1.5091
28/05/2013,1.2871,0.00979048,1.5054
29/05/2013,1.2936,0.00988914,1.5127
30/05/2013,1.3047,0.00993117,1.5232
31/05/2013,1.2997,0.00995222,1.5193
03/06/2013,1.3074,0.01005368,1.5317
04/06/2013,1.3082,0.00998811,1.5306
05/06/2013,1.3094,0.01008471,1.5404
06/06/2013,1.3243,0.01030290,1.5606
07/06/2013,1.3216,0.01026061,1.5551
10/06/2013,1.3257,0.01012596,1.5578
11/06/2013,1.3305,0.01041449,1.5642
12/06/2013,1.3332,0.01044168,1.5676
13/06/2013,1.3366,0.01054785,1.57
14/06/2013,1.3348,0.01059613,1.5705
17/06/2013,1.3376,0.01058649,1.5733
18/06/2013,1.3401,0.01050287,1.5647
19/06/2013,1.3277,0.01033880,1.5493
20/06/2013,1.322,0.01027179,1.5487
21/06/2013,1.3124,0.01023373,1.5422
24/06/2013,1.313,0.01024695,1.5446
25/06/2013,1.3097,0.01022808,1.5434
26/06/2013,1.3012,0.01022599,1.5325
27/06/2013,1.3043,0.01017697,1.5264
28/06/2013,1.3015,0.01008267,1.5208
01/07/2013,1.3063,0.01004469,1.5215
02/07/2013,1.2978,0.00994233,1.516
03/07/2013,1.3006,0.01000600,1.5281
04/07/2013,1.2918,0.00999800,1.5075
05/07/2013,1.283,0.00988777,1.4902
08/07/2013,1.2868,0.00990197,1.4951
09/07/2013,1.2787,0.00990393,1.4875
10/07/2013,1.3023,0.01004823,1.493
11/07/2013,1.3114,0.01011674,1.5205
12/07/2013,1.3065,0.01006441,1.5103
15/07/2013,1.3069,0.01006765,1.5107
16/07/2013,1.316,0.01009122,1.5151
17/07/2013,1.3119,0.01003975,1.5212
18/07/2013,1.3105,0.00995421,1.5217
19/07/2013,1.3142,0.00996810,1.5269
22/07/2013,1.3186,0.01004621,1.5351
23/07/2013,1.3221,0.01005126,1.5377
24/07/2013,1.3196,0.00996869,1.5312
25/07/2013,1.3291,0.01009723,1.5424
26/07/2013,1.3281,0.01018412,1.5389
29/07/2013,1.3265,0.01022108,1.5352
30/07/2013,1.3262,0.01020616,1.5245
31/07/2013,1.3301,0.01021241,1.5211
01/08/2013,1.3206,0.01004520,1.512
02/08/2013,1.3281,0.01011736,1.5279
05/08/2013,1.3258,0.01016683,1.5353
06/08/2013,1.3309,0.01023541,1.5354
07/08/2013,1.3339,0.01036699,1.5493
08/08/2013,1.338,0.01034233,1.5534
09/08/2013,1.3344,0.01039317,1.5511
12/08/2013,1.3308,0.01034436,1.5469
13/08/2013,1.3264,0.01019035,1.5454
14/08/2013,1.3259,0.01018952,1.5508
15/08/2013,1.3355,0.01027411,1.5646
16/08/2013,1.3332,0.01025430,1.562
19/08/2013,1.334,0.01024432,1.5653
20/08/2013,1.3419,0.01028171,1.5672
21/08/2013,1.3365,0.01022494,1.5679
22/08/2013,1.335,0.01013140,1.5583
23/08/2013,1.3383,0.01014095,1.5583
26/08/2013,1.3375,0.01015640,1.5582
27/08/2013,1.3389,0.01030279,1.5543
28/08/2013,1.3341,0.01023436,1.5526
29/08/2013,1.3243,0.01018195,1.5504
30/08/2013,1.3216,0.01018807,1.5493
02/09/2013,1.3184,0.01006339,1.5532
03/09/2013,1.3171,0.01004621,1.5566
04/09/2013,1.3212,0.01003713,1.5627
05/09/2013,1.3117,0.00998701,1.5588
06/09/2013,1.3178,0.01009591,1.563
09/09/2013,1.3257,0.01004217,1.5697
10/09/2013,1.3269,0.00996810,1.5732
11/09/2013,1.3308,0.01000530,1.5822
12/09/2013,1.33,0.01005631,1.5805
13/09/2013,1.3303,0.01007658,1.5875
16/09/2013,1.3336,0.01009428,1.5899
17/09/2013,1.3354,0.01008674,1.5903
18/09/2013,1.3529,0.01021523,1.6146
19/09/2013,1.3529,0.01006339,1.6036
20/09/2013,1.3522,0.01006745,1.6017
23/09/2013,1.3497,0.01012555,1.6051
24/09/2013,1.347,0.01012760,1.6004
25/09/2013,1.3528,0.01015744,1.6084
26/09/2013,1.348,0.01011644,1.6032
27/09/2013,1.3521,0.01018329,1.6144
30/09/2013,1.3519,0.01018298,1.6183
01/10/2013,1.3534,0.01022599,1.6204
02/10/2013,1.3587,0.01026989,1.62291
03/10/2013,1.3617,0.01028013,1.61567
04/10/2013,1.3554,0.01026483,1.6023
07/10/2013,1.3574,0.01032098,1.6088
08/10/2013,1.3575,0.01031310,1.6085
09/10/2013,1.3518,0.01027326,1.5955
10/10/2013,1.3527,0.01017915,1.5975
11/10/2013,1.355,0.01015434,1.59551
14/10/2013,1.3565,0.01014919,1.59904
15/10/2013,1.3517,0.01016993,1.5995
16/10/2013,1.3528,0.01012617,1.5948
17/10/2013,1.3675,0.01021554,1.61595
18/10/2013,1.3678,0.01022076,1.6165
21/10/2013,1.3678,0.01018329,1.6146
22/10/2013,1.3778,0.01019367,1.6229
23/10/2013,1.3779,0.01027749,1.6168
24/10/2013,1.3801,0.01027960,1.6203
25/10/2013,1.3809,0.01026904,1.6179
28/10/2013,1.3803,0.01024065,1.6157
29/10/2013,1.3742,0.01018641,1.6038
30/10/2013,1.3728,0.01014373,1.6031
31/10/2013,1.3585,0.01017087,1.6036
01/11/2013,1.3489,0.01012494,1.5922
04/11/2013,1.3519,0.01014301,1.5971
05/11/2013,1.3471,0.01014610,1.6047
